REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2020/11/01 19:00:00,1145.87,74.35,TRADE
TAS1,2020/11/01 19:30:00,1146.45,57.07,TRADE
TAS1,2020/11/01 20:00:00,1126.07,53.15,TRADE
TAS1,2020/11/01 20:30:00,1081.29,163.84,TRADE
TAS1,2020/11/01 21:00:00,1067.04,50.34,TRADE
TAS1,2020/11/01 21:30:00,1057.04,49.64,TRADE
TAS1,2020/11/01 22:00:00,1031.42,45.21,TRADE
TAS1,2020/11/01 22:30:00,1006.65,48.34,TRADE
TAS1,2020/11/01 23:00:00,984.64,49.23,TRADE
TAS1,2020/11/01 23:30:00,990.17,51.64,TRADE
TAS1,2020/11/02 00:00:00,983.81,54.87,TRADE
TAS1,2020/11/02 00:30:00,968.65,50.51,TRADE
TAS1,2020/11/02 01:00:00,962.66,52.46,TRADE
TAS1,2020/11/02 01:30:00,939.18,50.34,TRADE
TAS1,2020/11/02 02:00:00,944.01,50.16,TRADE
TAS1,2020/11/02 02:30:00,937.16,50.55,TRADE
TAS1,2020/11/02 03:00:00,914.97,48.65,TRADE
TAS1,2020/11/02 03:30:00,935.49,50.18,TRADE
TAS1,2020/11/02 04:00:00,942.87,50.46,TRADE
TAS1,2020/11/02 04:30:00,961.93,53.46,TRADE
TAS1,2020/11/02 05:00:00,998.47,50.34,TRADE
TAS1,2020/11/02 05:30:00,1018.28,51.26,TRADE
TAS1,2020/11/02 06:00:00,1042.18,35.39,TRADE
TAS1,2020/11/02 06:30:00,1063.1,37,TRADE
TAS1,2020/11/02 07:00:00,1088.23,35.80,TRADE
TAS1,2020/11/02 07:30:00,1095.78,40.27,TRADE
TAS1,2020/11/02 08:00:00,1081.78,58.38,TRADE
TAS1,2020/11/02 08:30:00,1056.41,50.42,TRADE
TAS1,2020/11/02 09:00:00,1030.59,63.65,TRADE
TAS1,2020/11/02 09:30:00,990.58,58.36,TRADE
TAS1,2020/11/02 10:00:00,985.19,71.77,TRADE
TAS1,2020/11/02 10:30:00,971.03,86.40,TRADE
TAS1,2020/11/02 11:00:00,954.81,65.78,TRADE
TAS1,2020/11/02 11:30:00,923.75,50.98,TRADE
TAS1,2020/11/02 12:00:00,901.68,50.83,TRADE
TAS1,2020/11/02 12:30:00,879.1,50.34,TRADE
TAS1,2020/11/02 13:00:00,866.68,50.34,TRADE
TAS1,2020/11/02 13:30:00,885.77,50.34,TRADE
TAS1,2020/11/02 14:00:00,881.06,50.34,TRADE
TAS1,2020/11/02 14:30:00,892.84,50.34,TRADE
TAS1,2020/11/02 15:00:00,902.39,50.36,TRADE
TAS1,2020/11/02 15:30:00,934.97,51.49,TRADE
TAS1,2020/11/02 16:00:00,957.02,55.52,TRADE
TAS1,2020/11/02 16:30:00,979.79,30.36,TRADE
TAS1,2020/11/02 17:00:00,1067.83,61.16,TRADE
TAS1,2020/11/02 17:30:00,1115.07,63.36,TRADE
TAS1,2020/11/02 18:00:00,1119.28,35.72,TRADE
TAS1,2020/11/02 18:30:00,1124.19,15.25,TRADE
TAS1,2020/11/02 19:00:00,1098.43,6.65,TRADE
TAS1,2020/11/02 19:30:00,1126.8,12.95,TRADE
TAS1,2020/11/02 20:00:00,1104.65,23.75,TRADE
TAS1,2020/11/02 20:30:00,1060.89,109.06,TRADE
TAS1,2020/11/02 21:00:00,1015.33,95.94,TRADE
TAS1,2020/11/02 21:30:00,983.49,28.43,TRADE
TAS1,2020/11/02 22:00:00,963.76,29.81,TRADE
TAS1,2020/11/02 22:30:00,946.65,38.03,TRADE
TAS1,2020/11/02 23:00:00,907.92,31.20,TRADE
TAS1,2020/11/02 23:30:00,916.4,26.23,TRADE
TAS1,2020/11/03 00:00:00,915.22,37.15,TRADE
