REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2020/08/30 12:30:00,875.24,38.38,TRADE
TAS1,2020/08/30 13:00:00,829.22,-18.79,TRADE
TAS1,2020/08/30 13:30:00,829.09,15.56,TRADE
TAS1,2020/08/30 14:00:00,845.99,19.15,TRADE
TAS1,2020/08/30 14:30:00,904.02,15.70,TRADE
TAS1,2020/08/30 15:00:00,879.63,16.17,TRADE
TAS1,2020/08/30 15:30:00,877.14,17.85,TRADE
TAS1,2020/08/30 16:00:00,903.33,11.77,TRADE
TAS1,2020/08/30 16:30:00,934.16,13.75,TRADE
TAS1,2020/08/30 17:00:00,989.37,35.28,TRADE
TAS1,2020/08/30 17:30:00,1049.41,40.80,TRADE
TAS1,2020/08/30 18:00:00,1117.86,33.72,TRADE
TAS1,2020/08/30 18:30:00,1152.33,46.39,TRADE
TAS1,2020/08/30 19:00:00,1146.52,45.44,TRADE
TAS1,2020/08/30 19:30:00,1119.11,35.59,TRADE
TAS1,2020/08/30 20:00:00,1073.39,33.99,TRADE
TAS1,2020/08/30 20:30:00,1056.32,38.36,TRADE
TAS1,2020/08/30 21:00:00,1036.71,38.65,TRADE
TAS1,2020/08/30 21:30:00,1004.94,34.92,TRADE
TAS1,2020/08/30 22:00:00,967.63,26.99,TRADE
TAS1,2020/08/30 22:30:00,919.26,79.76,TRADE
TAS1,2020/08/30 23:00:00,886.52,35.88,TRADE
TAS1,2020/08/30 23:30:00,860.84,36.42,TRADE
TAS1,2020/08/31 00:00:00,833.76,61.23,TRADE
TAS1,2020/08/31 00:30:00,839.21,39.95,TRADE
TAS1,2020/08/31 01:00:00,848.51,44.03,TRADE
TAS1,2020/08/31 01:30:00,856.38,42.66,TRADE
TAS1,2020/08/31 02:00:00,866.62,92.02,TRADE
TAS1,2020/08/31 02:30:00,867.43,59.70,TRADE
TAS1,2020/08/31 03:00:00,872.88,62.30,TRADE
TAS1,2020/08/31 03:30:00,875.51,53.92,TRADE
TAS1,2020/08/31 04:00:00,888.28,39.15,TRADE
TAS1,2020/08/31 04:30:00,889.03,110.91,TRADE
TAS1,2020/08/31 05:00:00,915.22,39.13,TRADE
TAS1,2020/08/31 05:30:00,949.09,44.43,TRADE
TAS1,2020/08/31 06:00:00,1003.42,46.95,TRADE
TAS1,2020/08/31 06:30:00,1059.02,75.01,TRADE
TAS1,2020/08/31 07:00:00,1157.75,59.33,TRADE
TAS1,2020/08/31 07:30:00,1234.61,56.84,TRADE
TAS1,2020/08/31 08:00:00,1265.08,54.50,TRADE
TAS1,2020/08/31 08:30:00,1245.35,52.60,TRADE
TAS1,2020/08/31 09:00:00,1221.57,49.74,TRADE
TAS1,2020/08/31 09:30:00,1188.22,41.49,TRADE
TAS1,2020/08/31 10:00:00,1156.25,40.47,TRADE
TAS1,2020/08/31 10:30:00,1124.4,39.64,TRADE
TAS1,2020/08/31 11:00:00,1094.96,38.10,TRADE
TAS1,2020/08/31 11:30:00,1105.24,36.97,TRADE
TAS1,2020/08/31 12:00:00,1065.81,37.73,TRADE
TAS1,2020/08/31 12:30:00,1070.17,32.71,TRADE
TAS1,2020/08/31 13:00:00,1063.33,36.66,TRADE
TAS1,2020/08/31 13:30:00,1048.52,34.79,TRADE
TAS1,2020/08/31 14:00:00,1046.29,30.39,TRADE
TAS1,2020/08/31 14:30:00,1050.11,31.16,TRADE
TAS1,2020/08/31 15:00:00,1074.46,34.94,TRADE
TAS1,2020/08/31 15:30:00,1095.01,38.24,TRADE
TAS1,2020/08/31 16:00:00,1129.3,27.87,TRADE
TAS1,2020/08/31 16:30:00,1191.88,43.43,TRADE
TAS1,2020/08/31 17:00:00,1216.46,59.25,TRADE
TAS1,2020/08/31 17:30:00,1274.15,15.39,TRADE
TAS1,2020/08/31 18:00:00,1360.64,1.58,TRADE
TAS1,2020/08/31 18:30:00,1409.87,-0.63,TRADE
TAS1,2020/08/31 19:00:00,1414.62,15.12,TRADE
TAS1,2020/08/31 19:30:00,1398.47,-0.62,TRADE
TAS1,2020/08/31 20:00:00,1374.7,9.05,TRADE
TAS1,2020/08/31 20:30:00,1355.61,61.51,TRADE
TAS1,2020/08/31 21:00:00,1341.52,58.30,TRADE
TAS1,2020/08/31 21:30:00,1308.66,50.10,TRADE
TAS1,2020/08/31 22:00:00,1263.39,46.86,TRADE
TAS1,2020/08/31 22:30:00,1225.2,41.50,TRADE
TAS1,2020/08/31 23:00:00,1189.02,35.98,TRADE
TAS1,2020/08/31 23:30:00,1161.34,36.27,TRADE
TAS1,2020/09/01 00:00:00,1128.99,30.74,TRADE
