REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2020/06/01 23:30:00,1015.34,37.47,TRADE
TAS1,2020/06/02 00:00:00,997.01,37.43,TRADE
TAS1,2020/06/02 00:30:00,993.7,36.02,TRADE
TAS1,2020/06/02 01:00:00,948.35,33.48,TRADE
TAS1,2020/06/02 01:30:00,944.94,32.88,TRADE
TAS1,2020/06/02 02:00:00,934.97,29.73,TRADE
TAS1,2020/06/02 02:30:00,930.33,24.32,TRADE
TAS1,2020/06/02 03:00:00,928.87,45.94,TRADE
TAS1,2020/06/02 03:30:00,943.62,16.18,TRADE
TAS1,2020/06/02 04:00:00,936.87,12.68,TRADE
TAS1,2020/06/02 04:30:00,947.38,17.17,TRADE
TAS1,2020/06/02 05:00:00,981.04,24.90,TRADE
TAS1,2020/06/02 05:30:00,1011.13,180.21,TRADE
TAS1,2020/06/02 06:00:00,1051.56,19.37,TRADE
TAS1,2020/06/02 06:30:00,1103.83,112.23,TRADE
TAS1,2020/06/02 07:00:00,1174.9,56,TRADE
TAS1,2020/06/02 07:30:00,1266.81,43.49,TRADE
TAS1,2020/06/02 08:00:00,1343.46,66.39,TRADE
TAS1,2020/06/02 08:30:00,1367.53,68.29,TRADE
TAS1,2020/06/02 09:00:00,1360.74,53.39,TRADE
TAS1,2020/06/02 09:30:00,1349.61,53.07,TRADE
TAS1,2020/06/02 10:00:00,1334.89,47.23,TRADE
TAS1,2020/06/02 10:30:00,1306.25,49.46,TRADE
TAS1,2020/06/02 11:00:00,1265.68,45.42,TRADE
TAS1,2020/06/02 11:30:00,1237.58,37.16,TRADE
TAS1,2020/06/02 12:00:00,1198.26,34.21,TRADE
TAS1,2020/06/02 12:30:00,1189.68,33.53,TRADE
TAS1,2020/06/02 13:00:00,1173.43,33.73,TRADE
TAS1,2020/06/02 13:30:00,1169.83,38.91,TRADE
TAS1,2020/06/02 14:00:00,1148.4,33.91,TRADE
TAS1,2020/06/02 14:30:00,1151.24,33.52,TRADE
TAS1,2020/06/02 15:00:00,1145.41,33.14,TRADE
TAS1,2020/06/02 15:30:00,1167.09,35.58,TRADE
TAS1,2020/06/02 16:00:00,1195.86,105.03,TRADE
TAS1,2020/06/02 16:30:00,1192.9,2550.52,TRADE
TAS1,2020/06/02 17:00:00,1271.65,47.32,TRADE
TAS1,2020/06/02 17:30:00,1338.7,128.69,TRADE
TAS1,2020/06/02 18:00:00,1374.41,61.26,TRADE
TAS1,2020/06/02 18:30:00,1375.33,61.90,TRADE
TAS1,2020/06/02 19:00:00,1358.09,44.07,TRADE
TAS1,2020/06/02 19:30:00,1324.46,38.64,TRADE
TAS1,2020/06/02 20:00:00,1305.73,35.09,TRADE
TAS1,2020/06/02 20:30:00,1294.57,33.83,TRADE
TAS1,2020/06/02 21:00:00,1263.07,32.95,TRADE
TAS1,2020/06/02 21:30:00,1191.73,33.44,TRADE
TAS1,2020/06/02 22:00:00,1159.67,31.25,TRADE
TAS1,2020/06/02 22:30:00,1117.94,33.55,TRADE
TAS1,2020/06/02 23:00:00,1073.1,33,TRADE
TAS1,2020/06/02 23:30:00,1034.51,35.73,TRADE
TAS1,2020/06/03 00:00:00,1002.52,98.04,TRADE
TAS1,2020/06/03 00:30:00,981.98,37.65,TRADE
TAS1,2020/06/03 01:00:00,949.97,136.83,TRADE
TAS1,2020/06/03 01:30:00,937.79,28.92,TRADE
TAS1,2020/06/03 02:00:00,942.5,16.61,TRADE
TAS1,2020/06/03 02:30:00,940.23,15.81,TRADE
TAS1,2020/06/03 03:00:00,937.01,5.61,TRADE
TAS1,2020/06/03 03:30:00,935.22,19.50,TRADE
TAS1,2020/06/03 04:00:00,940.16,22.59,TRADE
TAS1,2020/06/03 04:30:00,954.03,19.90,TRADE
TAS1,2020/06/03 05:00:00,972.89,12.90,TRADE
TAS1,2020/06/03 05:30:00,1065.42,28.64,TRADE
TAS1,2020/06/03 06:00:00,1076.39,32.88,TRADE
TAS1,2020/06/03 06:30:00,1112.48,38.84,TRADE
TAS1,2020/06/03 07:00:00,1176.19,18,TRADE
TAS1,2020/06/03 07:30:00,1260.09,35.35,TRADE
TAS1,2020/06/03 08:00:00,1320.84,24.84,TRADE
TAS1,2020/06/03 08:30:00,1342.79,31.60,TRADE
TAS1,2020/06/03 09:00:00,1307.94,22.85,TRADE
TAS1,2020/06/03 09:30:00,1281.9,35.74,TRADE
TAS1,2020/06/03 10:00:00,1279.3,42.64,TRADE
TAS1,2020/06/03 10:30:00,1245,37.36,TRADE
TAS1,2020/06/03 11:00:00,1197.04,34.57,TRADE
TAS1,2020/06/03 11:30:00,1175.04,26.56,TRADE
TAS1,2020/06/03 12:00:00,1157.36,35.50,TRADE
TAS1,2020/06/03 12:30:00,1137.15,35.30,TRADE
TAS1,2020/06/03 13:00:00,1142.34,32.46,TRADE
TAS1,2020/06/03 13:30:00,1057.69,29.34,TRADE
TAS1,2020/06/03 14:00:00,1128.35,37.06,TRADE
TAS1,2020/06/03 14:30:00,1160.98,43.42,TRADE
TAS1,2020/06/03 15:00:00,1172.3,38.20,TRADE
TAS1,2020/06/03 15:30:00,1198.91,30.19,TRADE
TAS1,2020/06/03 16:00:00,1232,33.59,TRADE
TAS1,2020/06/03 16:30:00,1261.63,35.70,TRADE
TAS1,2020/06/03 17:00:00,1345.98,71.22,TRADE
TAS1,2020/06/03 17:30:00,1456.88,66.28,TRADE
TAS1,2020/06/03 18:00:00,1504.73,134.01,TRADE
TAS1,2020/06/03 18:30:00,1496.69,78.77,TRADE
TAS1,2020/06/03 19:00:00,1458.79,59.27,TRADE
TAS1,2020/06/03 19:30:00,1427.98,50.44,TRADE
TAS1,2020/06/03 20:00:00,1396.52,46.60,TRADE
TAS1,2020/06/03 20:30:00,1361.51,47.66,TRADE
TAS1,2020/06/03 21:00:00,1333.85,47.90,TRADE
TAS1,2020/06/03 21:30:00,1304.86,40.05,TRADE
TAS1,2020/06/03 22:00:00,1260.54,46.90,TRADE
TAS1,2020/06/03 22:30:00,1200.08,40.23,TRADE
TAS1,2020/06/03 23:00:00,1174.66,41.23,TRADE
TAS1,2020/06/03 23:30:00,1140.1,40.06,TRADE
TAS1,2020/06/04 00:00:00,1113.08,77.37,TRADE
TAS1,2020/06/04 00:30:00,1096.94,43.99,TRADE
TAS1,2020/06/04 01:00:00,1091.29,43.91,TRADE
TAS1,2020/06/04 01:30:00,1078.37,42.06,TRADE
TAS1,2020/06/04 02:00:00,1068.43,93.02,TRADE
TAS1,2020/06/04 02:30:00,1074.83,39.74,TRADE
TAS1,2020/06/04 03:00:00,1077.58,36.23,TRADE
TAS1,2020/06/04 03:30:00,1073.65,33.24,TRADE
TAS1,2020/06/04 04:00:00,1087.29,31.28,TRADE
TAS1,2020/06/04 04:30:00,1082.98,26.45,TRADE
TAS1,2020/06/04 05:00:00,1106.56,28.40,TRADE
TAS1,2020/06/04 05:30:00,1130.98,33.25,TRADE
TAS1,2020/06/04 06:00:00,1163.72,35.50,TRADE
TAS1,2020/06/04 06:30:00,1227.36,38.54,TRADE
TAS1,2020/06/04 07:00:00,1308.17,25.34,TRADE
TAS1,2020/06/04 07:30:00,1401.85,30.74,TRADE
TAS1,2020/06/04 08:00:00,1470.75,47.21,TRADE
TAS1,2020/06/04 08:30:00,1506.15,57.36,TRADE
TAS1,2020/06/04 09:00:00,1459.74,40.76,TRADE
TAS1,2020/06/04 09:30:00,1413.71,43.77,TRADE
TAS1,2020/06/04 10:00:00,1373.28,41.63,TRADE
TAS1,2020/06/04 10:30:00,1323.49,41.61,TRADE
TAS1,2020/06/04 11:00:00,1265.47,52.96,TRADE
TAS1,2020/06/04 11:30:00,1228.89,35.15,TRADE
TAS1,2020/06/04 12:00:00,1209.32,32.31,TRADE
TAS1,2020/06/04 12:30:00,1189.72,32.06,TRADE
TAS1,2020/06/04 13:00:00,1160.46,31.86,TRADE
TAS1,2020/06/04 13:30:00,1119.81,26.60,TRADE
TAS1,2020/06/04 14:00:00,1148.64,34.52,TRADE
TAS1,2020/06/04 14:30:00,1154.65,35.26,TRADE
TAS1,2020/06/04 15:00:00,1162.25,12.43,TRADE
TAS1,2020/06/04 15:30:00,1181.88,37.87,TRADE
TAS1,2020/06/04 16:00:00,1208.87,47.05,TRADE
TAS1,2020/06/04 16:30:00,1269.25,44.59,TRADE
TAS1,2020/06/04 17:00:00,1327.67,53.16,TRADE
TAS1,2020/06/04 17:30:00,1424.3,48.67,TRADE
TAS1,2020/06/04 18:00:00,1480.99,31.62,TRADE
TAS1,2020/06/04 18:30:00,1466.29,11.38,TRADE
TAS1,2020/06/04 19:00:00,1460.9,11.37,TRADE
TAS1,2020/06/04 19:30:00,1442.11,11.37,TRADE
TAS1,2020/06/04 20:00:00,1412.47,24.43,TRADE
TAS1,2020/06/04 20:30:00,1396.48,11.37,TRADE
TAS1,2020/06/04 21:00:00,1358.21,11.35,TRADE
TAS1,2020/06/04 21:30:00,1334.65,11.37,TRADE
TAS1,2020/06/04 22:00:00,1293.25,11.34,TRADE
TAS1,2020/06/04 22:30:00,1254.03,23.92,TRADE
TAS1,2020/06/04 23:00:00,1176.21,41.16,TRADE
TAS1,2020/06/04 23:30:00,1152.96,39.34,TRADE
TAS1,2020/06/05 00:00:00,1120.92,38.28,TRADE
TAS1,2020/06/05 00:30:00,1108.21,37.40,TRADE
TAS1,2020/06/05 01:00:00,1092.96,34.06,TRADE
TAS1,2020/06/05 01:30:00,1059.86,38.98,TRADE
TAS1,2020/06/05 02:00:00,1071.28,35.57,TRADE
TAS1,2020/06/05 02:30:00,1075.32,34.32,TRADE
TAS1,2020/06/05 03:00:00,1051.24,36.40,TRADE
TAS1,2020/06/05 03:30:00,1029.81,36.87,TRADE
TAS1,2020/06/05 04:00:00,1040.76,36.64,TRADE
TAS1,2020/06/05 04:30:00,1058.08,40.13,TRADE
TAS1,2020/06/05 05:00:00,1046.14,35.75,TRADE
TAS1,2020/06/05 05:30:00,1061.07,36.69,TRADE
TAS1,2020/06/05 06:00:00,1120.92,44.04,TRADE
TAS1,2020/06/05 06:30:00,1167.84,43.83,TRADE
TAS1,2020/06/05 07:00:00,1235.52,35.40,TRADE
TAS1,2020/06/05 07:30:00,1321.25,11.36,TRADE
TAS1,2020/06/05 08:00:00,1374.75,11.37,TRADE
TAS1,2020/06/05 08:30:00,1414.05,11.38,TRADE
TAS1,2020/06/05 09:00:00,1410.72,11.38,TRADE
TAS1,2020/06/05 09:30:00,1355.46,11.33,TRADE
TAS1,2020/06/05 10:00:00,1287.28,11.32,TRADE
TAS1,2020/06/05 10:30:00,1262.7,11.32,TRADE
TAS1,2020/06/05 11:00:00,1251.99,33.10,TRADE
TAS1,2020/06/05 11:30:00,1228.98,36.28,TRADE
TAS1,2020/06/05 12:00:00,1205.01,35.47,TRADE
TAS1,2020/06/05 12:30:00,1199.21,35.68,TRADE
TAS1,2020/06/05 13:00:00,1208.84,35.95,TRADE
TAS1,2020/06/05 13:30:00,1221,36.62,TRADE
TAS1,2020/06/05 14:00:00,1224.49,36.78,TRADE
TAS1,2020/06/05 14:30:00,1217.48,36.61,TRADE
TAS1,2020/06/05 15:00:00,1214.83,36.69,TRADE
TAS1,2020/06/05 15:30:00,1199.65,36.04,TRADE
TAS1,2020/06/05 16:00:00,1229.37,37.53,TRADE
TAS1,2020/06/05 16:30:00,1279.09,50.55,TRADE
TAS1,2020/06/05 17:00:00,1324.27,59.97,TRADE
TAS1,2020/06/05 17:30:00,1364.29,17.52,TRADE
TAS1,2020/06/05 18:00:00,1393.89,11.36,TRADE
TAS1,2020/06/05 18:30:00,1386.02,11.36,TRADE
TAS1,2020/06/05 19:00:00,1367.86,11.32,TRADE
TAS1,2020/06/05 19:30:00,1353.58,20.79,TRADE
TAS1,2020/06/05 20:00:00,1340.4,11.33,TRADE
TAS1,2020/06/05 20:30:00,1326.15,11.32,TRADE
TAS1,2020/06/05 21:00:00,1302.14,11.32,TRADE
TAS1,2020/06/05 21:30:00,1262.08,11.32,TRADE
TAS1,2020/06/05 22:00:00,1225.1,38.68,TRADE
TAS1,2020/06/05 22:30:00,1188.26,28.77,TRADE
TAS1,2020/06/05 23:00:00,1149.56,24.27,TRADE
TAS1,2020/06/05 23:30:00,1104.2,11.33,TRADE
TAS1,2020/06/06 00:00:00,1082.71,11.53,TRADE
TAS1,2020/06/06 00:30:00,1098.73,32.52,TRADE
TAS1,2020/06/06 01:00:00,1092.69,32.93,TRADE
TAS1,2020/06/06 01:30:00,1084.42,37.06,TRADE
TAS1,2020/06/06 02:00:00,1083.58,37.13,TRADE
TAS1,2020/06/06 02:30:00,1072.93,39.41,TRADE
TAS1,2020/06/06 03:00:00,1055.89,38.34,TRADE
TAS1,2020/06/06 03:30:00,1056.57,40.62,TRADE
TAS1,2020/06/06 04:00:00,1072.94,42.81,TRADE
TAS1,2020/06/06 04:30:00,1071.75,46.13,TRADE
TAS1,2020/06/06 05:00:00,1069.78,44.87,TRADE
TAS1,2020/06/06 05:30:00,1087.57,41.67,TRADE
TAS1,2020/06/06 06:00:00,1111.13,45.06,TRADE
TAS1,2020/06/06 06:30:00,1128.35,43.44,TRADE
TAS1,2020/06/06 07:00:00,1165.51,49.36,TRADE
TAS1,2020/06/06 07:30:00,1217.44,40.27,TRADE
TAS1,2020/06/06 08:00:00,1274.48,46.84,TRADE
TAS1,2020/06/06 08:30:00,1330.23,47.48,TRADE
TAS1,2020/06/06 09:00:00,1370.04,51.79,TRADE
TAS1,2020/06/06 09:30:00,1392.94,57.54,TRADE
TAS1,2020/06/06 10:00:00,1379.95,50.20,TRADE
TAS1,2020/06/06 10:30:00,1379.25,59.57,TRADE
TAS1,2020/06/06 11:00:00,1331.09,50,TRADE
TAS1,2020/06/06 11:30:00,1288.88,41.49,TRADE
TAS1,2020/06/06 12:00:00,1268.85,40.88,TRADE
TAS1,2020/06/06 12:30:00,1236.62,45.31,TRADE
TAS1,2020/06/06 13:00:00,1206.79,41.30,TRADE
TAS1,2020/06/06 13:30:00,1183.16,44.52,TRADE
TAS1,2020/06/06 14:00:00,1163.13,53.14,TRADE
TAS1,2020/06/06 14:30:00,1162.35,44.36,TRADE
TAS1,2020/06/06 15:00:00,1160.15,44.87,TRADE
TAS1,2020/06/06 15:30:00,1184.09,50.91,TRADE
TAS1,2020/06/06 16:00:00,1233.49,55.79,TRADE
TAS1,2020/06/06 16:30:00,1283.64,80.41,TRADE
TAS1,2020/06/06 17:00:00,1359.38,27.55,TRADE
TAS1,2020/06/06 17:30:00,1439.04,28.61,TRADE
TAS1,2020/06/06 18:00:00,1473.93,27.06,TRADE
TAS1,2020/06/06 18:30:00,1459.73,26.64,TRADE
TAS1,2020/06/06 19:00:00,1447.61,21.90,TRADE
TAS1,2020/06/06 19:30:00,1437.45,11.36,TRADE
TAS1,2020/06/06 20:00:00,1405.81,40.25,TRADE
TAS1,2020/06/06 20:30:00,1388.34,51.04,TRADE
TAS1,2020/06/06 21:00:00,1372.98,51.52,TRADE
TAS1,2020/06/06 21:30:00,1353.03,52.12,TRADE
TAS1,2020/06/06 22:00:00,1317.22,57.53,TRADE
TAS1,2020/06/06 22:30:00,1289.38,54.37,TRADE
TAS1,2020/06/06 23:00:00,1250.12,54.37,TRADE
TAS1,2020/06/06 23:30:00,1242.17,54.37,TRADE
TAS1,2020/06/07 00:00:00,1211.52,56.28,TRADE
TAS1,2020/06/07 00:30:00,1181.65,52.94,TRADE
TAS1,2020/06/07 01:00:00,1164.74,47.75,TRADE
TAS1,2020/06/07 01:30:00,1156.17,46.11,TRADE
TAS1,2020/06/07 02:00:00,1150.64,42.69,TRADE
TAS1,2020/06/07 02:30:00,1117.45,47.69,TRADE
TAS1,2020/06/07 03:00:00,1115.67,25.74,TRADE
TAS1,2020/06/07 03:30:00,1115.6,25.19,TRADE
TAS1,2020/06/07 04:00:00,1098.92,17.06,TRADE
TAS1,2020/06/07 04:30:00,1126.97,17.16,TRADE
TAS1,2020/06/07 05:00:00,1131.66,18.10,TRADE
TAS1,2020/06/07 05:30:00,1142.37,24.42,TRADE
TAS1,2020/06/07 06:00:00,1157.45,23.22,TRADE
TAS1,2020/06/07 06:30:00,1172.87,28.29,TRADE
TAS1,2020/06/07 07:00:00,1191.84,36.22,TRADE
TAS1,2020/06/07 07:30:00,1231.35,43.31,TRADE
TAS1,2020/06/07 08:00:00,1288.44,32.66,TRADE
TAS1,2020/06/07 08:30:00,1332.15,25.31,TRADE
TAS1,2020/06/07 09:00:00,1376.44,29.68,TRADE
TAS1,2020/06/07 09:30:00,1361.92,36.50,TRADE
TAS1,2020/06/07 10:00:00,1317.79,27.13,TRADE
TAS1,2020/06/07 10:30:00,1289.47,31.80,TRADE
TAS1,2020/06/07 11:00:00,1272.52,28.41,TRADE
TAS1,2020/06/07 11:30:00,1253.57,25.92,TRADE
TAS1,2020/06/07 12:00:00,1227.89,32.77,TRADE
TAS1,2020/06/07 12:30:00,1211.07,29.49,TRADE
TAS1,2020/06/07 13:00:00,1188.19,25.76,TRADE
TAS1,2020/06/07 13:30:00,1171.5,22.70,TRADE
TAS1,2020/06/07 14:00:00,1145.07,22.17,TRADE
TAS1,2020/06/07 14:30:00,1173.36,26.26,TRADE
TAS1,2020/06/07 15:00:00,1201.42,38.31,TRADE
TAS1,2020/06/07 15:30:00,1227.87,56.58,TRADE
TAS1,2020/06/07 16:00:00,1270.35,52.70,TRADE
TAS1,2020/06/07 16:30:00,1321.66,50.66,TRADE
TAS1,2020/06/07 17:00:00,1401.27,41.46,TRADE
TAS1,2020/06/07 17:30:00,1460.01,3.38,TRADE
TAS1,2020/06/07 18:00:00,1523.42,-0.62,TRADE
TAS1,2020/06/07 18:30:00,1501.91,-0.62,TRADE
TAS1,2020/06/07 19:00:00,1489.55,-0.62,TRADE
TAS1,2020/06/07 19:30:00,1466.66,-0.62,TRADE
TAS1,2020/06/07 20:00:00,1441.97,-0.62,TRADE
TAS1,2020/06/07 20:30:00,1427.27,40.32,TRADE
TAS1,2020/06/07 21:00:00,1380.99,47.89,TRADE
TAS1,2020/06/07 21:30:00,1354.44,52.57,TRADE
TAS1,2020/06/07 22:00:00,1347.09,50.89,TRADE
TAS1,2020/06/07 22:30:00,1315.17,46.38,TRADE
TAS1,2020/06/07 23:00:00,1260.36,50.48,TRADE
TAS1,2020/06/07 23:30:00,1218.22,47.01,TRADE
TAS1,2020/06/08 00:00:00,1199.25,51.64,TRADE
TAS1,2020/06/08 00:30:00,1190.16,45.91,TRADE
TAS1,2020/06/08 01:00:00,1163.56,43.42,TRADE
TAS1,2020/06/08 01:30:00,1153.29,40.58,TRADE
TAS1,2020/06/08 02:00:00,1152.01,41.68,TRADE
TAS1,2020/06/08 02:30:00,1130.24,41.87,TRADE
TAS1,2020/06/08 03:00:00,1124.28,49.60,TRADE
TAS1,2020/06/08 03:30:00,1116.77,47.24,TRADE
TAS1,2020/06/08 04:00:00,1109.64,37.32,TRADE
TAS1,2020/06/08 04:30:00,1122.88,42.73,TRADE
TAS1,2020/06/08 05:00:00,1135.72,45.19,TRADE
TAS1,2020/06/08 05:30:00,1153.56,44.77,TRADE
TAS1,2020/06/08 06:00:00,1170.28,43.85,TRADE
TAS1,2020/06/08 06:30:00,1198.62,40.85,TRADE
TAS1,2020/06/08 07:00:00,1244.94,35.48,TRADE
TAS1,2020/06/08 07:30:00,1287.1,37.02,TRADE
TAS1,2020/06/08 08:00:00,1333.94,42.09,TRADE
TAS1,2020/06/08 08:30:00,1386.04,46.28,TRADE
TAS1,2020/06/08 09:00:00,1432.2,52.15,TRADE
TAS1,2020/06/08 09:30:00,1434.15,71.65,TRADE
TAS1,2020/06/08 10:00:00,1439.92,43.10,TRADE
TAS1,2020/06/08 10:30:00,1423.45,61.08,TRADE
TAS1,2020/06/08 11:00:00,1367.58,36.68,TRADE
TAS1,2020/06/08 11:30:00,1290.3,103.27,TRADE
TAS1,2020/06/08 12:00:00,1274.32,42.66,TRADE
TAS1,2020/06/08 12:30:00,1244.52,40.82,TRADE
TAS1,2020/06/08 13:00:00,1211.75,38.92,TRADE
TAS1,2020/06/08 13:30:00,1196.58,35.87,TRADE
TAS1,2020/06/08 14:00:00,1187.52,33.15,TRADE
TAS1,2020/06/08 14:30:00,1194.35,40.14,TRADE
TAS1,2020/06/08 15:00:00,1193.47,48.75,TRADE
TAS1,2020/06/08 15:30:00,1215.55,61.10,TRADE
TAS1,2020/06/08 16:00:00,1265.99,57.44,TRADE
TAS1,2020/06/08 16:30:00,1345.15,92.22,TRADE
TAS1,2020/06/08 17:00:00,1437.05,26.91,TRADE
TAS1,2020/06/08 17:30:00,1521.19,25.37,TRADE
TAS1,2020/06/08 18:00:00,1568.28,21.31,TRADE
TAS1,2020/06/08 18:30:00,1557.73,11.38,TRADE
TAS1,2020/06/08 19:00:00,1547.07,11.39,TRADE
TAS1,2020/06/08 19:30:00,1529.45,23.48,TRADE
TAS1,2020/06/08 20:00:00,1494.5,17.12,TRADE
TAS1,2020/06/08 20:30:00,1485.2,25.38,TRADE
TAS1,2020/06/08 21:00:00,1448.45,23.19,TRADE
TAS1,2020/06/08 21:30:00,1414.24,11.38,TRADE
TAS1,2020/06/08 22:00:00,1359.84,26.24,TRADE
TAS1,2020/06/08 22:30:00,1306.63,49.41,TRADE
TAS1,2020/06/08 23:00:00,1222.7,45.07,TRADE
TAS1,2020/06/08 23:30:00,1201.1,50.34,TRADE
TAS1,2020/06/09 00:00:00,1182.34,49.63,TRADE
TAS1,2020/06/09 00:30:00,1168.33,42.65,TRADE
TAS1,2020/06/09 01:00:00,1121.15,93.83,TRADE
TAS1,2020/06/09 01:30:00,1105.25,40.74,TRADE
TAS1,2020/06/09 02:00:00,1111.48,37.15,TRADE
TAS1,2020/06/09 02:30:00,1108.26,33.22,TRADE
TAS1,2020/06/09 03:00:00,1109.91,40.62,TRADE
TAS1,2020/06/09 03:30:00,1108,30.26,TRADE
TAS1,2020/06/09 04:00:00,1102.43,43.07,TRADE
TAS1,2020/06/09 04:30:00,1119.07,42.71,TRADE
TAS1,2020/06/09 05:00:00,1141.77,44.62,TRADE
TAS1,2020/06/09 05:30:00,1170.93,33.14,TRADE
TAS1,2020/06/09 06:00:00,1200.43,39.07,TRADE
TAS1,2020/06/09 06:30:00,1276.03,38.69,TRADE
TAS1,2020/06/09 07:00:00,1394.05,84.16,TRADE
TAS1,2020/06/09 07:30:00,1483.64,12.22,TRADE
TAS1,2020/06/09 08:00:00,1568.23,43.99,TRADE
TAS1,2020/06/09 08:30:00,1602.19,84.16,TRADE
TAS1,2020/06/09 09:00:00,1569.41,31.80,TRADE
TAS1,2020/06/09 09:30:00,1555.86,74.10,TRADE
TAS1,2020/06/09 10:00:00,1520.67,57.16,TRADE
TAS1,2020/06/09 10:30:00,1483.22,108.97,TRADE
TAS1,2020/06/09 11:00:00,1436.31,70.87,TRADE
TAS1,2020/06/09 11:30:00,1387.56,61.64,TRADE
TAS1,2020/06/09 12:00:00,1341.56,73.26,TRADE
TAS1,2020/06/09 12:30:00,1313.45,63.78,TRADE
TAS1,2020/06/09 13:00:00,1272.04,55.90,TRADE
TAS1,2020/06/09 13:30:00,1263.82,53.79,TRADE
TAS1,2020/06/09 14:00:00,1278.95,51.12,TRADE
TAS1,2020/06/09 14:30:00,1268.4,56.02,TRADE
TAS1,2020/06/09 15:00:00,1314.03,56.71,TRADE
TAS1,2020/06/09 15:30:00,1323.13,48.26,TRADE
TAS1,2020/06/09 16:00:00,1343.47,56.39,TRADE
TAS1,2020/06/09 16:30:00,1400.53,26.59,TRADE
TAS1,2020/06/09 17:00:00,1476.16,25.38,TRADE
TAS1,2020/06/09 17:30:00,1526.81,32.57,TRADE
TAS1,2020/06/09 18:00:00,1544.99,50.57,TRADE
TAS1,2020/06/09 18:30:00,1516.36,-59.19,TRADE
TAS1,2020/06/09 19:00:00,1492.85,11.38,TRADE
TAS1,2020/06/09 19:30:00,1480.18,14.32,TRADE
TAS1,2020/06/09 20:00:00,1444.11,30.98,TRADE
TAS1,2020/06/09 20:30:00,1416.93,31.16,TRADE
TAS1,2020/06/09 21:00:00,1370.12,28.16,TRADE
TAS1,2020/06/09 21:30:00,1344.34,25.38,TRADE
TAS1,2020/06/09 22:00:00,1285.8,52.06,TRADE
TAS1,2020/06/09 22:30:00,1218.05,37.76,TRADE
TAS1,2020/06/09 23:00:00,1198.27,32.11,TRADE
TAS1,2020/06/09 23:30:00,1173.3,37.53,TRADE
TAS1,2020/06/10 00:00:00,1134.16,56.45,TRADE
TAS1,2020/06/10 00:30:00,1127.87,54.78,TRADE
TAS1,2020/06/10 01:00:00,1118.94,47.67,TRADE
TAS1,2020/06/10 01:30:00,1097.28,44.35,TRADE
TAS1,2020/06/10 02:00:00,1078.91,86.50,TRADE
