PROFILEAREA,SETTD,DCTC,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48
CITIPOWER,01/01/2018,MRIM,3759688.195,80751.756,74129.738,69076.09,64959.028,62490.594,60488.754,59078.192,58020.576,57586.377,57441.04,57744.567,58134.675,60288.584,62283.21,63310.773,66186.511,70007.392,72946.906,76310.392,78573.392,79860.27,81022.397,81611.082,81651.428,81514.143,81340.465,81886.921,82737.539,84423.916,86080.981,88623.657,90925.706,93473.527,95698.872,96884.275,97916.048,96758.67,94904.596,92887.57,92340.736,93289.526,91356.302,87532.141,82321.548,81538.481,83118.021,85960.189,82220.641
CITIPOWER,02/01/2018,MRIM,4206833.739,72907.048,66295.591,62254.615,59589.272,58277.089,57366.798,56892.94,56571.452,57313.439,58539.249,62125.578,66643.524,74694.732,81795.73,85202.009,89925.035,95276.418,98050.557,101662.587,102145.909,103352.036,104161.24,103614.588,103808.952,103605.164,103875.467,102969.474,102897.905,103283.829,101987.641,102926.088,103554.511,104236.557,104478.326,103500.194,103044.139,100219.834,98164.891,96535.88,97316.875,96824.033,93807.523,88813.775,83182.667,81914.18,83144.906,86045.203,82038.289
CITIPOWER,03/01/2018,MRIM,4183068.156,72069.14,65513.619,61518.643,59016.255,57673.849,56676.663,55943.633,55839.895,56695.963,58337.799,62430.602,68032.908,77101.975,84652.529,88369.575,92220.389,96530.832,99079.44,103113.545,103239.209,102569.404,103435.677,103949.911,101923.055,101736.015,100994.519,99981.777,100390.765,99531.898,99530.007,100350.723,101422.998,101771.808,102477.671,102168.91,102282.973,100222.574,98108.654,96124.603,95637.841,96351.698,94047.1,89168.12,83172.357,81615.186,82683.303,85431.298,81930.848
CITIPOWER,04/01/2018,MRIM,4348462.455,72003.657,65109.563,61115.4,58586.88,57237.262,56167.492,55619.979,55428.265,56140.619,57891.099,62049.418,68127.254,77576.564,85635.971,88461.63,93458.363,98374.203,101465.923,104774.185,105871.109,106559.408,106855.752,107693.91,107770.918,107999.884,108147.426,108160.366,108183.702,108734.973,109694.157,110942.151,112194.502,111493.907,111457.526,109484.284,108590.136,105751.778,102968.479,100038.817,99368.332,99508.851,97313.562,91965.238,85927.111,84095.267,85145.709,87641.596,83679.877
CITIPOWER,05/01/2018,MRIM,4860247.751,73588.246,66863.848,62732.393,60120.787,58658.242,57569.168,57096.153,56728.247,57316.378,59180.372,63376.356,69085.288,78348.784,86841.82,90122.685,95741.727,101601.069,104538.573,108150.269,109618.982,111508.21,112070.58,113038.429,113953.935,115165.851,116246.133,117834.37,119760.245,122017.419,125373.961,129473.502,133180.392,134249.877,134899.106,134067.343,135526.777,133383.363,129294.026,124263.745,121642.585,120530.362,118302.869,113079.832,106227.765,103398.405,102821.432,103438.269,98219.581
CITIPOWER,06/01/2018,MRIM,5997851.882,86574.855,78721.228,73871.641,70624.02,68619.186,66819.473,65533.194,64795.784,64627.183,64912.201,65927.494,68398.007,73190.92,79977.882,86038.363,95560.24,107032.644,117151.302,128108.117,136257.658,144103.592,150908.067,156901.419,162826.261,167658.718,171944.416,176133.697,179573.671,183243.377,187453.032,190643.392,194369.916,197588.111,197557.688,176150.291,160835.864,149563.168,141978.806,137883.314,135940.037,136116.263,133874.16,127970.477,120734.372,117572.135,115637.988,113877.349,106070.909
CITIPOWER,07/01/2018,MRIM,4223377.972,93727.13,85616.136,80457.059,76732.899,74361.346,72204.717,70474.727,69202.302,68656.514,68234.96,68178.444,68671.536,71108.245,73827.06,76055.264,79953.568,84680.599,88401.713,92144.462,93918.131,95857.955,96313.287,95569.172,95937.14,94796.366,94782.077,93051.208,93760.051,92242.136,93222.705,92889.604,94348.694,96212.248,97846.352,100634.294,101997.161,102062.343,100902.24,100110.794,100375.275,101510.315,99659.094,94872.167,88357.128,86238.357,87104.897,89735.544,86382.556
CITIPOWER,08/01/2018,MRIM,4734359.979,76278.85,69399.379,65099.193,62380.763,61137.084,60020.557,59429.084,59289.163,60564.391,63187.141,69222.648,77636.27,90129.031,100865.12,104526.755,108735.255,114237.205,116356.163,118978.764,120091.538,120868.836,121640.207,120462.266,120882.996,122174.111,123377.714,123627.373,122969.142,119650.117,116513.228,116352.924,117366.985,117956.397,116859.657,114967.787,113560.131,110049.019,107632.934,105342.118,104151.144,105341.547,102764.638,96551.498,88865.124,86202.698,86788.415,89092.889,84783.73
CITIPOWER,09/01/2018,MRIM,4633478.005,74326.291,67432.037,63741.637,61321.364,59973.095,58885.918,58466.853,58476.775,59635.949,62041.722,68235.661,76222.888,88764.147,99054.694,101957.075,106943.407,112033.754,114884.876,117389.906,119306.228,122045.419,120335.873,121585.863,120671.797,120097.494,119070.903,117607.211,116345.877,114776.069,114089.478,113670.278,113836.396,113119.334,111991.684,110297.83,110140.81,108119.21,105978.166,103177.467,102649.322,103032.356,100139.73,94079.511,87050.113,84534.447,85241.943,87531.751,83167.396
CITIPOWER,10/01/2018,MRIM,4794985.106,73028.854,66398.396,62282.56,59735.718,58645.814,57651.446,57055.021,57242.53,58341.074,61102.44,67321.177,75729.078,88146.002,99194.819,101102.759,105409.024,110261.541,112188.747,114737.925,115544.018,117024.958,119720.106,120173.936,120313.725,121901.661,123240.331,125110.887,127208.1,125790.482,122812.66,124654.878,122898.976,121148.966,119631.124,119088.025,119755.34,118397.859,116269.278,112691.828,111463.957,111890.532,109358.222,103181.505,95499.978,91973.654,91363.938,92875.257,88426
CITIPOWER,11/01/2018,MRIM,6135261.801,77732.829,70518.41,66208.891,63305.691,61895.278,60823.933,60153.984,60018.273,61114.054,63558.62,69536.072,77993.132,91178.179,101187.092,105439.491,111882.38,119070.987,123652.559,129016.478,133607.504,137594.267,141816.541,147703.922,151496.129,155803.98,159804.806,162385.004,166772.769,171303.981,171940.499,176261.652,182135.839,179933.713,179580.69,178055.617,178762.096,175910.752,172542.912,167480.964,165240.754,163990.47,159057.14,148970.199,137185.596,129745.336,125658.697,123863.463,116370.176
CITIPOWER,12/01/2018,MRIM,5836629.151,104493.863,96296.632,91215.412,87923.058,85893.097,83997.791,82961.403,82624.602,83662.395,86359.823,92906.335,101181.201,114817.444,128011.346,133635.142,139149.7,145661.009,150103.669,152932.221,155584.751,159374.316,161280.344,165730.579,167730.981,167757.25,161724.265,156137.816,154350.605,153683.353,151970.442,148815.423,144478.814,136856.914,131761.292,126001.333,121953.458,117274.387,114689.211,111007.956,108568.708,106767.471,103886.931,99331.313,93745.343,92264.944,93374.272,95588.134,91112.402
CITIPOWER,13/01/2018,MRIM,4148550.202,80157.664,73080.381,68680.4,65835.665,64213.544,62680.644,61515.011,60922.618,60756.979,61362.814,63215.867,65234.624,69590.551,74517.648,77350.227,81462.121,87780.255,91209.168,97262.224,97440.022,98413.336,97254.114,100259.549,100133.356,97673.855,100094.293,99096.669,98013.762,95885.359,95680.501,96462.844,96923.102,95947.333,97669.788,99419.043,99338.939,101386.041,99605.325,96658.586,95489.22,96180.647,94374.082,91285.238,86191.008,85982.404,88466.964,91990.47,88405.947
CITIPOWER,14/01/2018,MRIM,3864890.628,77949.182,70282.692,65256.592,61887.722,59982.447,58488.943,57428.249,56934.764,56860.583,57033.419,58221.601,59377.363,62545.806,66824.911,68801.863,73993.622,79302.1,83437.983,88809.565,88366.692,88517.081,89869.101,90451.577,89546.667,88481.248,85856.31,84193.624,82888.858,82297.686,82328.725,83499.977,85397.227,87855.3,91273.938,94832.678,97791.028,98444.936,97948.282,97570.458,98443.843,100189.897,97816.042,92648.293,85743.262,83425.187,84408.995,87405.821,83978.488
CITIPOWER,15/01/2018,MRIM,4655623.536,74603.975,67442.034,62641.418,59610.111,58083.422,56904.596,56389.691,56624.282,58015.781,60990.605,68143.467,77648.27,91746.622,103027.112,105282.186,108950.69,112312.429,114425.416,117485.325,117608.939,116915.581,117968.767,119043.23,120467.885,121118.372,119397.876,118566.36,118116.081,117183.288,115407.036,113084.43,113444.596,112868.999,112761.325,111943.939,112493.432,110591.422,108364.642,106118.25,106873.623,107093.324,102874.587,95839.289,87664.531,84607.46,85095.688,87713.21,84069.942
CITIPOWER,16/01/2018,MRIM,4881329.815,73528.754,66585.331,62125.337,59479.09,58228.53,57237.356,57075.702,57133.623,58564.769,61900.393,68996.985,78742.321,92755.313,103628.869,105136.001,109261.096,113939.191,115585.72,118114.203,119260.869,120512.52,120864.443,121825.24,122513.218,123120.601,123677.763,124831.824,125293.617,125682.932,126291.223,127610.747,128821.837,128397.209,127262.943,125503.011,124654.88,121946.715,119014.611,115300.425,113356.934,113310.298,109881.616,102608.7,94070.944,90058.553,89837.221,91051.992,86748.345
CITIPOWER,17/01/2018,MRIM,5485571.2,75931.462,68571.264,64225.125,61468.305,60016.99,59176.781,58660.31,58594.566,59853.129,63073.062,70013.135,79371.155,93497.498,104736.983,106933.205,111360.452,116046.383,118547.133,121859.587,123706.821,126152.9,127832.805,131496.744,133310.479,135906.066,138056.225,141060.989,143510.852,146047.992,148507.279,152015.737,155798.807,158142.689,158816.495,157053.965,156644.644,152704.941,147463.623,141139.022,137971.237,136701.714,133141.416,124058.648,113496.756,107058.781,104469.378,103753.037,97614.633
CITIPOWER,18/01/2018,MRIM,7399366.349,85910.866,77692.196,72712.877,69539.024,67662.092,66011.481,64995.453,64717.892,65660.304,68301.536,74766.209,84215.686,99308.023,111465.2,117460.37,126067.361,136451.363,144152.68,152973.064,159291.274,166004.698,172012.763,178316.092,184105.13,189861.692,195330.999,200497.001,204877.322,209756.566,214814.543,213850.797,219059.042,224208.167,227381.967,227335.251,228985.798,226174.79,222554.998,216781.355,210567.173,206862.293,199576.883,186642.455,170348.99,158487.815,151005.154,147096.994,137514.67
CITIPOWER,19/01/2018,MRIM,8212089.546,122304.377,112390.87,105931.662,100976.98,97974.273,94931.467,92472.487,90912.79,90551.259,91864.011,97549.228,107137.412,124020.554,139479.22,150428.78,164202.242,178557.903,188965.101,198266.423,205963.994,213387.293,219930.043,226588.189,232227.53,237289.886,241747.936,244988.035,245554.195,246988.013,247196.135,246863.884,245147.652,238306.894,231226.001,223156.043,214740.926,203588.675,194776.128,184393.017,174403.738,167292.344,161455.217,152780.334,142488.974,136063.25,132308.316,130245.555,122074.31
CITIPOWER,20/01/2018,MRIM,5462561.235,108766.706,100217.921,94632.459,90984.21,88612.319,86148.169,84270.883,83069.648,82369.571,82178.476,83057.629,84388.946,88637.621,94862.144,98710.05,104814.452,111720.942,115672.256,120155.796,123196.872,127559.48,131042.598,134220,131633.625,133837.177,134545.217,133981.852,132240.183,131801.161,133522.953,131420.73,127589.699,129302.249,130851.954,130429.027,129613.691,129072.84,126534.942,124881.504,124339.498,124340.118,122582.78,118345.306,113185.934,111779.771,112912.272,114755.688,109771.916
CITIPOWER,21/01/2018,MRIM,5566876.578,97956.801,89361.103,83935.417,80186.307,78460.982,76894.256,75192.578,74267.112,74182.693,74021.302,74992,75873.987,79255.377,83260.594,86580.984,91715.412,97952.208,104904.919,113028.716,117778.866,118099.986,121821.715,125633.781,128305.92,132604.473,131917.036,131404.295,134357.014,135896.956,138851.5,139705.896,139615.822,140796.092,148458.099,155735.338,159315.475,162908.462,161824.351,157961.54,155143.925,152153.066,146084.944,136474.842,125114.539,118714.324,115438.437,114496.521,108240.615
CITIPOWER,22/01/2018,MRIM,6011125.021,96000.987,87799.938,82606.935,79135.26,77053.208,75530.516,74620.671,74137.99,75088.372,77834.162,85529.852,95180.666,110303.188,122699.709,127646.633,134197.14,140558.698,143954.652,147973.551,150035.699,153590.405,156561.473,160154.231,161470.586,162591.286,163820.734,164157.844,163687.231,163325.221,163448.956,163659.597,163509.216,161117.851,156966.142,151899.452,148825.298,143111.574,137369.073,130792.841,127274.144,125649.46,121249.53,113545.759,104090.035,99962.102,98634.102,99082.12,93690.931
CITIPOWER,23/01/2018,MRIM,5385745.614,82205.466,75069.18,70613.209,68068.261,67061.991,65926.537,65480.919,65331.862,66713.035,69596.889,76985.419,86548.851,101145.567,112085.411,115157.113,120637.299,126044.834,127672.7,130646,133039.537,134813.947,136003.582,137261.563,137826.536,138486.745,139051.4,139951.93,140030.459,139928.246,140204.095,141477.358,142511.119,141973.161,140529.045,137493.965,136768.403,133423.675,129199.475,124720.25,122118.819,121316.05,116899.952,109433.318,100660.713,95836.076,95102.557,95871.1,90821.995
CITIPOWER,24/01/2018,MRIM,5273357.993,79422.476,72355.925,68227.784,65578.522,64246.536,63131.081,62827.454,62734.64,63952.825,66968.823,74247.803,83282.706,97892.691,109762.39,111764.873,116764.339,123538.515,127011.177,130016.907,129586.394,130492.903,131826.964,133661.874,135240.638,136670.32,137345.84,138048.277,138161.161,138162.086,138538.177,139487.096,140386.76,139435.614,138313.031,135521.698,133933.7,129928.283,125840.708,121309.077,119150.69,118967.414,114754.265,107539.457,99490.28,95695.991,95043.54,96125.976,90972.312
CITIPOWER,25/01/2018,MRIM,5849398.11,79961.977,72507.084,68343.845,65556.939,64363.5,63313.856,62953.385,63057.23,64366.082,67618.296,75215.354,84764.881,99544.314,110768.428,114121.266,118545.906,124241.162,128486.403,133498.168,137383.064,141175.591,143565.887,146570.625,149255.707,152397.159,155516.792,158317.154,161164.405,163952.176,164234.426,165443.524,167484.642,168329.386,168409.058,164302.137,160620.307,151731.749,145870.949,140323.394,137493.777,136418.556,132261.804,124585.189,116195.301,111381.064,109956.733,110000.066,103829.412
CITIPOWER,26/01/2018,MRIM,5408232.494,92077.743,84488.03,79721.241,76613.278,74549.484,73052.91,71954.405,71388.489,71468.596,71818.742,74286.051,76751.602,82057.072,86779.428,90854.872,95817.325,101462.788,107383.811,113345.447,118212.395,125392.765,130742.444,136736.435,142565.454,143843.334,146135.078,149066.955,147576.262,149214.823,148730.574,152501.54,154765.515,153233.798,149563.906,144254.895,139224.394,132355.931,126735.077,123086.582,120411.632,119243.665,116841.245,112487.605,106702.982,105348.254,106233.83,107832.048,103321.762
CITIPOWER,27/01/2018,MRIM,6384897.485,92330.844,85025.973,80115.663,77048.442,75460.833,73852.564,72987.294,72084.622,71797.56,71987.122,73474.793,75357.734,79597.738,85025.709,89592.479,96472.551,105223.269,111702.042,119778.168,126407.293,133156.313,138530.509,143962.194,148891.017,152820.491,157372.928,161727.834,166156.745,170246.186,173432.249,178786.104,183799.178,187477.007,189955.648,191329.217,192539.39,191492.807,187578.605,181882.905,177897.378,176671.122,173451.262,166306.196,156270.251,149359.697,144975.035,141435.204,132071.32
CITIPOWER,28/01/2018,MRIM,8397815.77,118064.053,108356.91,101860.049,97566.111,94653.586,92294.944,90419.734,89004.468,88080.898,87765.29,88260.725,88948.784,93335.331,100109.426,107699.381,118781.617,132397.613,144994.253,158822.053,169444.492,180104.591,188302.562,195776.381,201877.187,207262.136,212381.532,216801.43,220778.324,224439.375,228804.528,232748.787,237928.843,242111.743,246566.303,250911.423,254734.65,255969.53,255069.247,251660.755,249308.892,247616.119,241137.189,229358.859,213543.038,198894.351,189193.55,182023.345,171651.382
