PROFILEAREA,SETTD,DCTC,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48
CITIPOWER,11/01/2017,MRIM,4985342.136,79747.535,72600.625,68397.33,65850.525,64744.534,63640.381,62886.668,62444.982,63232.503,65619.84,71513.252,79702.633,93265.412,104133.048,107640.653,113198.53,118510.37,121152.808,124370.355,124816.004,126876.739,126286.983,126442.798,126542.801,126536.805,126341.327,127793.297,128531.843,129018.483,129861.087,130617.505,130562.734,129062.09,126810.706,123885.355,122457.041,118555.478,115318.526,110841.419,109356.07,109201.65,106495.919,100020.726,92702.447,89480.915,89545.656,91553.216,87174.532
CITIPOWER,12/01/2017,MRIM,5168470.216,76383.869,69409.05,65252.684,62547.87,61211.602,60017.056,59686.659,59391.407,60308.044,63024.261,69080.41,77363.739,90784.7,101554.979,104023.398,109392.629,115195.174,117571.817,120185.046,121645.842,123182.153,124123.748,125667.808,126860.255,128418.14,129299.584,131108.304,132610.73,134254.467,136308.867,139069.753,140899.043,140463.462,139825.061,138329.293,137877.159,135135.313,132200.161,128053.363,124866.446,123526.497,120632.863,113453,104674.28,100351.083,98963.184,100018.032,94267.931
CITIPOWER,13/01/2017,MRIM,5119071.056,82574.209,75464.365,70863.049,68321.922,66670.837,65497.533,64911.827,64876.038,66268.215,68853.358,75526.582,83777.799,96945.288,108144.413,111543.431,116771.239,123044.806,125422.042,131152.663,134306.004,137506.537,137733.415,139042.427,140254.805,141511.909,140592.738,139135.254,137712.927,135922.532,134037.074,133727.197,133342.462,131231.637,125977.761,120442.379,116121.782,110757.284,106847.365,103834.083,102724.195,102918.581,100176.874,95765.328,90167.246,89034.379,90376.004,92888.418,88352.843
CITIPOWER,14/01/2017,MRIM,4031277.584,77235.575,70263.403,65669.332,62691.615,61200.168,59922.452,58982.296,58454.919,58618.442,59028.081,60561.242,62556.609,67116.127,72336.811,75354.452,80906.326,86619.742,90866.172,95784.435,95127.33,97633.047,98542.746,96385.467,97028.615,93703.541,93462.456,91910.545,92346.147,92153.36,92113.209,91889.39,93147.43,93969.262,94985.633,96159.458,96851.913,96500.088,95114.573,93383.161,93860.17,95270.85,93636.538,90508.668,85842.431,86181.098,88708.943,92077.52,88615.796
CITIPOWER,15/01/2017,MRIM,3898985.799,77993.494,70174.491,64946.175,61791.591,59787.83,58312.269,57259.002,56933.826,56600.387,56837.929,58157.555,59156.044,61961.85,66099.611,68747.338,73134.703,78166.761,82439.295,87075.45,89306.245,90442.879,91348.582,90303.169,88692.532,86744.623,85420.544,85162.613,84777.762,84869.373,85338.043,86664.671,88951.02,91363.033,94668.969,97908.493,100068.286,100513.646,99654.435,98451.877,99293.861,100896.747,98919.95,93837.514,86745.782,84003.637,85434.03,88455.739,85172.143
CITIPOWER,16/01/2017,MRIM,5476420.279,74677.426,67331.116,62435.241,59231.361,57710.864,56634.786,56251.906,56288.683,57632.635,60546.847,67428.158,77092.328,91214.093,101652.073,103919.621,108087.047,113327.953,116000.294,119158.092,121000.691,123045.548,124388.286,126958.944,129636.126,132401.229,134985.453,138376.834,141467.284,144206.587,147840.187,151057.969,155306.215,157943.851,160028.804,161490.554,162034.77,157343.165,152329.308,147331.453,144980.808,143345.413,138989.534,128831.543,117385.78,110530.687,107893.237,107494.257,101175.238
CITIPOWER,17/01/2017,MRIM,6957275.498,88934.8,80921.544,75977.009,72758.418,70827.325,69722.103,69529.644,69381.444,70386.96,73149.037,79986.717,89735.306,104723.311,118883.806,126185.524,135755.354,147097.281,154352.505,162731.619,167720.927,175346.934,182707.977,187624.58,189937.89,192416.589,197534.493,201670.908,204087.023,205870.06,209769.969,213735.77,217535.895,217676.981,214430.223,209201.041,203864.186,193281.935,182173.087,170102.769,161567.863,154810.74,147213.924,134844.509,121443.498,114439.438,111347.437,110141.867,103737.278
CITIPOWER,18/01/2017,MRIM,5058220.936,91424.201,83755.263,78912.966,76046.739,74238.256,72797.805,71737.956,70938.941,71306.725,73584.876,79952.855,88007.531,101257.868,112074.119,114602.922,117692.502,121395.044,123824.223,126848.32,127854.35,129237.327,129557.539,128292.613,127317.751,126616.85,126027.066,125645.815,124834.198,124229.348,123189.444,123302.552,123259.642,121919.922,120003.634,116781.726,115942.477,113324.244,110814.896,108043.171,107078.162,107267.874,105351.011,99169.885,91274.863,88075.683,88100.596,89844.212,85464.973
CITIPOWER,19/01/2017,MRIM,4874211.34,74401.609,67058.045,62939.923,60315.893,58995.764,57978.775,57775.8,57698.042,58955.648,62012.81,69192.198,78428.966,92726.89,104187.662,105725.659,109715.569,114614.606,116721.928,119007.125,120408.363,121450.806,121756.041,122477.661,122811.616,123182.814,123454.534,123898.15,124096.137,124030.449,124638.782,125452.873,126064.15,126220.588,124022.053,119935.448,119417.45,117553.332,115448.806,113617.876,113561.517,113285.856,110024.273,103874.009,96042.218,92499.191,92733.913,94272.379,89527.143
CITIPOWER,20/01/2017,MRIM,4815992.474,78505.472,71458.631,67272.818,64139.387,62726.241,61487.478,61044.452,60904.087,61896.753,64811.548,71434.761,80582.597,94959.251,107598.329,110997.891,115576.669,122596.484,125911.649,126117.699,126467.257,128437.137,130897.182,130723.021,129438.909,125883.848,123195.365,123976.836,119683.969,119398.544,119584.077,117335.875,115460.212,113476.918,111302.08,108177.963,107172.617,104800.898,104018.561,103094.992,102577.829,101696.19,98923.997,94417.873,89103.019,87756.907,89069.316,91788.681,88110.204
CITIPOWER,21/01/2017,MRIM,4085035.663,76866.961,69153.393,64305.06,61378.363,59856.682,58723.432,57987.928,57511.382,57455.731,58401.73,60305.405,63169.699,67615.644,73946.92,78448.847,84767.104,91053.223,95040.02,97455.358,97713.552,98457.952,99639.86,99167.477,96691.35,94669.249,93676.497,92481.978,91668.975,91246.802,91287.876,92065.667,93508.946,95277.951,97603.598,98801.069,100006.751,99134.24,97813.325,95925.148,96105.683,97563.599,96096.222,92663.391,88367.955,88254.189,90732.345,94184.917,90786.217
CITIPOWER,22/01/2017,MRIM,4503750.31,79953.039,71750.409,66089.714,62458.763,60344.208,58832.495,57736.421,56957.084,56924.311,57187.471,58007.501,59401.01,63043.419,67572.589,70262.501,75283.386,81143.5,85251.033,89492.24,91825.825,94207.88,95108.481,96191.242,96625.337,97057.547,97801.479,99172.453,100850.928,103260.259,106315.851,109631.822,113896.422,117967.237,121975.736,127042.673,131919.307,134275.911,132997.325,129817.765,128679.663,129653.322,126902.39,120223.791,110555.988,104949.878,103768.156,104418.002,98966.546
CITIPOWER,23/01/2017,MRIM,6820334.922,87523.568,79331.928,73459.83,70049.397,68344.842,66857.892,66340.247,65941.027,67128.355,69932.652,77290.374,87077.12,101759.218,114258.771,119181.342,128784.957,138208.998,143993.282,153078.365,162112.384,169949.814,176921.305,183958.771,188238.265,194075.21,199876.281,203429.2,203746.415,200423.936,206720.971,210747.153,213369.708,213724.722,214070.276,210750.296,210544.6,190241.914,173894.299,163733.547,157722.029,150800.465,142374.431,132586.051,121275.817,114863.982,112876.769,112279.082,106485.064
CITIPOWER,24/01/2017,MRIM,5329247.912,94686.584,87325.507,82602.288,79683.486,78184.042,77127.172,76514.185,75365.177,75893.123,77690.221,84287.693,92704.161,106205.605,116331.527,119637.141,123788.046,129365.046,132520.725,134493.499,134488.906,134871.48,135677.207,136103.544,135987.988,135890.485,135425.753,134423.857,133549.315,132402.181,131741.662,131629.641,131632.218,129814.186,127761.825,124242.387,122784.382,119483.645,116229.114,113022.634,112111.519,112591.28,109161.617,102293.079,93803.765,89722.887,89645.37,91327.904,87022.853
CITIPOWER,25/01/2017,MRIM,4850412.897,76091.118,68804.137,64210.329,61543.017,60335.738,59266.24,59078.713,59048.087,60381.15,63730.45,71151.662,81209.391,95335.662,106654.238,108282.941,112540.777,117758.157,119427.327,122484.24,123659.185,124344.836,124777.316,124885.5,125373.41,125526.786,125543.475,125705.083,125238.798,124970.593,124043.028,123774.548,123380.606,121985.785,120078.964,116414.555,114431.01,111195.746,108275.263,105207.213,104891.499,105063.114,102485.781,97472.226,91689.851,90157.724,91034.383,93007.987,88465.258
CITIPOWER,26/01/2017,MRIM,4042273.176,77233.337,69704.038,65191.186,62402.343,60860.157,59680.508,58832.237,58457.653,58593.659,59310.074,61479.904,63770.793,68623.918,74245.233,77455.173,82401.06,88254.872,92387.065,96470.662,98798.537,99774.32,99775.864,98393.787,96916.917,94987.676,93099.333,91332.609,90251.949,89423.226,88935.028,89017.423,90000.782,92016.561,94668.516,95536.581,96996.285,96569.58,95821.127,94576.958,95862.777,97569.472,95837.766,91959.254,86746.22,85938.903,87742.748,90968.77,87400.335
CITIPOWER,27/01/2017,MRIM,4846579.328,76878.008,69250.144,64157.552,61337.998,59807.365,58687.37,57950.784,58015.686,59220.495,61459.879,67002.848,74379.427,85698.838,95508.003,99230.255,105755.151,112685.321,116029.13,119557.989,121179.618,122237.641,122583.375,123327.633,123148.031,123119.413,123181.187,123343.782,123806.521,124742.708,125652.067,126608.536,127122.172,125862.698,124793.249,122263.167,120602.644,117646.083,114559.43,110314.563,108460.841,108081.472,105612.122,100879.908,95112.899,93815.092,95005.372,97851.551,93053.31
CITIPOWER,28/01/2017,MRIM,4499369.785,81200.531,73317.358,68164.424,64750.71,62678.136,61116.109,60018.821,59558.568,59380,59807.55,61747.204,63577.12,68217.124,73746.105,77221.452,82964.951,90250.174,95550.579,101367.11,105523.28,109143.852,111961.073,113161.772,111507.59,110674.634,110872.245,111376.558,111475.258,112303.575,113429.95,115602.627,117417.316,118052.74,119271.655,117980.927,116214.926,113571.847,110005.743,106577.653,105391.985,104995.762,103049.839,98480.503,92828.014,91693.966,93709.925,96405.424,92055.12
CITIPOWER,29/01/2017,MRIM,4645768.803,81017.523,73201.843,68224.899,64944.233,63053.607,61531.049,60348.875,59582.403,59373.412,59440.519,60268.315,61258.914,64563.567,68985.539,71875.509,77054.673,82789.022,87443.543,92107.576,95016.348,98130.061,99797.377,101167.297,101985.69,102855.467,104229.089,106019.615,107577.853,109613.673,112318.217,115595.683,120529.901,126040.916,132172.195,136812.605,139922.07,139314.917,135068.711,130359.265,127990.845,127412.824,123632.596,116608.879,107969.632,104396.734,103898.591,104171.376,98095.355
CITIPOWER,30/01/2017,MRIM,5451517.319,85390.34,76817.145,71244.34,67905.248,66036.352,64612.134,63869.174,63766.539,65284.155,68003.033,75672.308,85974.177,101895.498,113630.962,117852.818,126484.349,134487.386,138616.403,141081.686,140753.292,142367.238,143258.046,144825.218,144823.491,141795.9,141604.607,143012.997,143035.421,142870.435,141830.262,141256.219,140643.276,140407.539,141726.203,140338.605,135575.706,130522.122,127041.657,125012.553,122998.68,119963.011,114551.007,106426.767,97173.268,92958.953,92626.172,94066.551,89428.076
CITIPOWER,31/01/2017,MRIM,4940896.66,78301.585,70833.141,66460.909,63803.805,62412.771,61190.647,60866.942,60855.251,62014.071,65125.705,73090.936,83768.991,98824.552,109368.221,109607.159,112901.127,117719.525,119194.52,122229.08,123048.636,124215.979,124302.55,124784.591,125647.301,125954.425,125296.306,125455.179,125131.772,125291.341,124950.634,125523.971,126268.084,125644.89,124534.69,122482.513,121538.519,118365.943,115389.985,112090.906,112851.772,112858.124,108355.218,100704.122,91507.077,87557.346,87332.98,89569.707,85673.161
POWERCOR,01/01/2017,MRIM,10051548.09,281930.774,238307.217,209109.517,191312.66,179254.703,169967.149,164095.473,160959.981,160785.297,162525.713,166508.633,169699.939,174573.264,180688.415,166419.323,170371.352,175922.043,176430.797,171661.12,176303.36,182648.674,181344.871,182699.875,179886.264,182389.636,185765.486,184050.481,184298.788,189506.025,192951.198,199898.147,212364.35,234628.575,257978.12,269178.841,272492.663,266804.347,259990.031,254799.44,250489.653,251262.537,244810.394,230087.276,213556.043,231541.02,268425.771,319227.213,321645.638
POWERCOR,02/01/2017,MRIM,9357738.897,259303.304,216538.92,189587.4,174715.44,163629.133,155988.477,152247.812,150391.43,151913.761,155865.892,163420.394,170510.425,180092.05,190386.279,171426.222,172626.991,172040.058,168757.553,166104.126,162594.746,155106.147,153756.432,153777.874,149828.869,145013.67,139302.621,135337.4,132016.673,137179.577,145737.435,162387.408,183303.919,208026.831,231962.909,249949.354,258527.806,260399.185,258069.533,254694.066,252715.419,253594.015,246699.536,230419.145,212789.846,229434.811,266891.913,328637.966,334038.124
POWERCOR,03/01/2017,MRIM,9774918.398,274135.07,228868.641,199084.584,182381.852,169449.154,160648.867,156754.377,155827.417,159114.286,165855.253,178915.616,193750.81,210412.734,221757.321,191957.121,188339.703,183777.283,173846.099,164298.961,152365.51,140007.391,132472.151,130872.427,128338.605,125914.782,126471.777,131104.302,138588.232,149189.414,164793.464,185058.439,207735.492,231512.49,255589.812,272807.426,281344.448,281835.31,278781.153,272830.326,267837.012,268739.977,260840.722,243299.249,222652.861,237165.307,271210.776,327740.017,328644.377
POWERCOR,04/01/2017,MRIM,12006305.66,266414.751,224658.306,198230.655,184042.141,173324.359,165627.212,162129.312,160892.343,164344.883,171543.147,183938.311,197340.044,211710.385,221984.374,193223.152,187359.248,181439.63,172271.538,166430.703,162051.815,162501.645,167289.638,174173.499,179961.459,188077.602,197094.92,210835.755,227056.59,248047.37,273097.433,301488.246,326657.746,352460.896,375121.339,392410.677,400287.297,397916.915,386905.048,371384.211,356797.743,348149.61,333038.928,306217.676,279011.313,284650.774,309995.427,356949.404,349770.19
POWERCOR,05/01/2017,MRIM,13482127.81,284679.896,243284.665,218862.443,205602.668,195151.034,187702.288,183382.209,181367.238,183927.077,189948.861,202119.453,213947.672,229018.783,240814.471,215752.31,216216.96,221528.516,224076.131,219454.637,221274.565,222949.999,224998.512,237003.03,245829.382,254077.379,264777.409,275572.006,289681.261,306257.617,328986.798,353588.94,379200.662,398156.303,414250.985,423903.14,424868.771,419040.579,405551.243,386327.998,366305.683,355099.435,338998.483,310121.923,279356.882,285150.318,310146.763,356274.808,347539.625
POWERCOR,06/01/2017,MRIM,15711567.72,281312.497,239018.657,215344.542,202106.614,192835.628,185886.607,182049.48,179956.765,182500.508,188871.271,201120.993,213765.534,230328.58,243056.056,221913.315,224153.585,227558.478,230109.878,235979.876,242966.22,254511.638,268020.535,287637.514,304493.288,322621.729,340091.636,359496.525,378841.155,402087.325,423421.919,447932.816,468484.554,485905.695,502356.329,511681.423,516591.167,513100.91,501495.975,482890.783,460309.46,446682.508,429477.967,398228.056,361300.319,358472.82,371437.006,406302.565,386859.02
POWERCOR,07/01/2017,MRIM,18375244.63,316594.363,274578.455,250835.298,236797.167,225978.19,216221.783,209979.035,206360.893,206143.538,208575.635,215490.396,223687.09,236927.087,251574.953,245775.124,258446.964,274175.138,288427.272,307850.585,326523.397,346992.455,367791.707,388999.287,407861.788,425328.616,445737.62,463553.256,480773.988,493768.988,509271.736,524514.683,537029.564,550155.879,560866.663,569636.249,569172.884,564792.001,553915.902,539038.505,518142.913,505137.658,486267.464,454432.778,417117.383,414549.052,424809.043,448510.217,426133.984
POWERCOR,08/01/2017,MRIM,16164310.63,356890.794,316754.581,293864.812,282168.584,271778.065,263889.24,258839.373,255210.198,254221.284,255370.809,260080.054,265446.545,274737.919,286485.23,281410.068,290285.314,301311.745,315660.816,325766.705,332900.194,342327.417,349753.361,355496.138,358416.144,363166.083,370921.495,373525.563,380249.734,379624.242,383051.347,393772.084,405807.271,420995.687,432840.409,437435.626,436752.148,428118.484,413153.158,394455.534,375728.717,363995.997,346518.029,318133.452,286439.794,293265.85,317195.595,354998.249,345100.687
POWERCOR,09/01/2017,MRIM,11181253.15,276922.522,237154.65,214799.538,203348.147,194289.514,187558.529,184399.27,183008.058,186659.694,193367.023,206722.305,220780.301,236002.78,246912.846,224642.037,225753.232,225199.548,221189.484,218001.187,212026.315,207384.345,209684.988,212932.802,214040.344,213792.232,215396.691,218710.12,222618.242,225116.633,227510.59,233857.344,241948.977,247509.185,260134.567,271241.981,275845.529,274684.942,268527.883,262940.247,258552.245,260802.775,254594.266,237125.093,218266.834,234992.823,269265.444,323728.208,321310.843
POWERCOR,10/01/2017,MRIM,11954629.77,255156.716,212644.692,188934.028,176891.972,169009.216,163565.304,160990.866,160626.844,165341.994,173702.73,188727.993,204191.01,221656.706,233295.879,208126.672,206009.587,202427.009,193918.717,185971.879,180309.675,179358.381,182629.96,190979.12,196468.42,203397.687,213017.863,224096.143,237443.378,255446.382,277105.812,300940.763,325760.828,347649.471,367116.108,381320.053,386030.876,379412.488,365830.819,349297.102,333068.272,324726.549,310031.869,284747.188,258868.208,265415.451,291572.371,339302.879,332095.838
POWERCOR,11/01/2017,MRIM,10614437.24,265236.638,224711.293,202170.122,190549.181,181946.536,175365.416,171509.585,170613.919,174297.81,181584.917,195281.309,208596.163,224444.853,232983.602,204560.394,200857.315,195557.884,189249.452,184190.756,174369.115,171782.006,168120.79,163378.328,159140.31,155141.542,155892.737,160427.019,167814.619,180583.654,196199.747,216658.612,239581.023,262291.893,280990.858,299379.624,310243.984,308597.745,302597.236,291935.196,282560.77,280358.664,270757.859,251122.618,229370.349,241953.346,273155.269,325442.907,320882.272
POWERCOR,12/01/2017,MRIM,11351035.1,256056.183,215099.778,192277.239,181103.649,172843.282,166178.404,163094.039,163138.414,167463.891,175508.731,189635.122,205021.148,220538.975,229232.926,197227.942,189633.783,181999.352,171911.097,163458.197,156719.61,153544.873,154860.498,157497.553,159829.974,164770.231,171747.422,182403.806,195552.432,213837.923,235583.585,263769.567,291749.71,318055.566,343858.463,362973.464,374052.787,374268.479,366203.85,353121.744,336232.624,327047.106,312387.169,286860.905,260669.496,268971.999,293962.836,339830.483,329248.796
POWERCOR,13/01/2017,MRIM,11601422.13,263521.689,225959.945,203847.283,193688.681,185623.292,179777.785,177115.983,177346.099,182628.677,190333.11,205447.677,220604.356,239887.107,255773.064,238978.112,243576.402,246892.356,246617.474,245743.031,246166.836,248077.392,252045.481,260886.023,260777.47,264203.043,261285.212,258286.349,258758.487,256347.665,255035.529,262688.873,264991.261,264836.371,263119.523,262452.898,259254.869,253889.708,249928.764,247329.329,245682.633,249045.114,244105.715,229711.05,213226.519,231310.946,268054.723,324180.631,322381.594
POWERCOR,14/01/2017,MRIM,9264980.331,254071.28,210522.156,185830.909,173722.339,164084.446,158009.299,154666.684,153296.19,155069.853,158991.618,167225.064,176296.438,187474.198,197739.405,178710.4,179749.516,184718.064,181581.676,179014.712,171918.815,173865.273,161533.238,162298.028,150639.385,141237.823,133259.894,134015.925,134219.531,138114.961,145597.561,158030.804,173934.405,191496.882,210776.865,224953.925,234845.606,239709.482,239003.079,237529.743,237281.538,242128.36,239568.338,226992.707,212920.177,232981.544,270140.248,321391.034,323820.913
POWERCOR,15/01/2017,MRIM,9222116.454,261713.513,217126.051,189119.045,174358.11,163623.908,155791.673,151756.814,150177.105,151015.417,154917.282,161201.982,168016.764,178432.078,187885.832,172395.986,172215.204,169532.815,163373.08,156426.308,145387.693,136199.705,130506.133,127311.599,121721.129,116432.098,114319.497,115994.288,120855.445,130318.819,144413.448,164017.066,186513.276,211119.602,237166.169,258609.854,270515.376,273737.848,272949.429,267952.474,264278.716,264709.188,256950.494,238848.179,217591.695,232431.773,266541.454,316006.638,319638.402
POWERCOR,16/01/2017,MRIM,12074132.51,258587.222,216697.2,190427.083,175860.935,165988.058,159407.963,157418.694,157562.13,163274.929,171825.916,187912.207,204030.554,220605.602,228197.357,195115.366,187717.315,180030.033,170713.308,163442.447,158530.897,157573.172,160806.226,167146.605,172532.131,181333.367,191643.322,206612.651,222994.231,244523.419,271449.278,301836.309,334594.576,370319.819,398568.666,420659.593,428069.181,420348.653,408832.943,389784.742,370926.736,357693.24,336388.207,305598.997,275032.475,278844.453,302164.504,347114.443,337395.357
POWERCOR,17/01/2017,MRIM,15536657.42,272404.743,232498.601,211194.86,198930.01,189550.824,183089.279,180456.75,180063.206,184751.583,193341.348,208861.095,225003.303,240873.461,251425.38,229869.134,232541.103,236183.756,238313.11,247722.388,262644.172,279828.114,297189.01,314629.465,334102.414,354435.554,370323.128,386863.432,402697.014,423575.511,442820.979,469535.388,493366.206,507228.589,519588.96,522025.406,512297.414,490494.741,465070.553,437781.037,412836.172,392721.679,365768.556,329268.765,293912.058,297354.24,318053.633,358276.394,344894.906
POWERCOR,18/01/2017,MRIM,10382696.8,278314.099,240770.021,220062.609,208681.458,199011.557,192506.509,188526.711,187244.653,190235.877,197370.341,212031.963,226188.33,242566.724,252223.971,221296.2,215501.531,208046.504,198529.292,191185.297,186802.656,179065.11,175793.857,174093.142,167258.543,160075.01,153532.784,153663.217,155354.607,162481.111,171282.646,186231.166,204425.701,222910.204,241340.928,254045.535,261181.635,260825.102,258125.007,254584.825,252849.905,254643.692,248960.078,231675.23,212366.245,228704.416,263705.619,318436.17,317989.007
POWERCOR,19/01/2017,MRIM,10324446.78,252976.679,211585.903,188037.875,175732.835,167213.808,161100.767,158942.065,159249.863,165146.757,173872.11,190730.956,207307.204,224419.833,233236.556,197978.281,189010.132,177582.425,164559.739,152002.244,142399.13,137420.847,135831.911,137215.966,136930.197,138273.894,142368.535,150137.284,161273.27,176558.937,198163.401,222462.91,257428.313,277771.671,296702.361,307598.002,313024.543,311930.451,304497.535,297109.917,289950.142,288582.351,278003.477,257365.698,234798.858,247989.198,278645.129,329471.776,323855.047
