PROFILEAREA,SETTD,DCTC,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48
CITIPOWER,01/01/2019,MRIM,3858957.991,81137.217,74845.792,69959.737,65960.328,63242.792,61386.389,59926.422,58717.876,58121.812,57821.596,58031.005,58642.905,60815.311,62717.545,63850.626,66361.659,70298.329,73363.652,76477.948,78833.484,80739.625,82221.653,83082.912,83140.231,83458.865,83794.284,85148.117,85805.337,87128.39,89622.031,92435.454,95318.732,98322.581,101645.378,103221.794,104296.293,102698.518,100451.428,97269.787,95148.964,95583.273,93828.616,89821.102,84645.772,83783.79,85310.787,87398.376,83123.476
CITIPOWER,02/01/2019,MRIM,4264155.819,73719.564,67588.697,63569.103,61171.854,59805.775,58797.438,58162.75,57977.793,58433.444,59762.971,63165.333,67776.993,75287.265,81860.476,85077.31,89757.623,95127.997,97811.488,101681.679,102710.44,102539.043,102307.189,102792.865,102264.151,102434.258,101973.965,102210.944,103034.571,103288.453,103992.318,104991.693,106548.511,107392.199,108074.927,107808.069,108044.702,105727.502,102822.043,99676.686,98330.048,98393.107,96144.24,91140.097,85224.946,83720.138,84729.604,86822.146,82481.411
CITIPOWER,03/01/2019,MRIM,4690920.697,72566.596,66205.412,62351.296,60040.777,58746.75,57532.986,57022.756,56848.204,57660.911,59073.685,62848.48,68010.323,76674.912,83705.363,87286.052,91576.495,96433.203,98956.618,100737.859,100922.015,102244.004,103744.828,105563.529,106844.471,108051.13,109448.108,111703.789,113964.7,116861.165,120102.611,122585.333,126113.295,128700.019,131291.746,132268.405,133161.54,130711.172,127777.976,123224.112,120290.913,119443.206,116556.533,110627.798,103170.252,99732.712,98834.038,99114.747,93587.872
CITIPOWER,04/01/2019,MRIM,5841792.852,82754.259,75762.977,71218.569,68332.493,66453.912,65094.372,64167.103,63648.733,64207.767,65582.431,69290.734,75354.161,84909.516,93989.299,101753.761,111966.458,124147.585,134081.074,145563.152,154172.834,162901.348,170565.43,177890,184817.785,190898.104,195781.265,200258.476,204385.975,208337.13,212860.374,202500.435,177447.011,156832.349,143872.34,131121.398,124261.978,118808.934,114287.038,109546.368,108141.942,106468.76,103211.03,98142.587,92356.098,90945.105,91789.282,92984.496,87928.624
CITIPOWER,05/01/2019,MRIM,3913922.67,77726.307,71371.987,67309.326,65085.226,63508.326,62304.117,61507.985,60804.964,60387.475,60608.329,61735.499,62814.352,66072.715,69645.689,72757.312,78472.031,83788.267,88144.13,91526.097,93093.389,95212.027,96569.568,97258.047,96927.069,95586.904,91606.241,87763.839,86135.951,82791.289,82306.629,82361.943,84050.282,86051.335,88637.199,90989.05,92887.564,92756.882,92069.404,90345.21,90300.49,91261.419,90118.423,86968.513,82956.309,83056.317,85383.422,88251.557,84656.264
CITIPOWER,06/01/2019,MRIM,3730699.937,74859.265,67797.233,63531.723,60731.959,59088.695,57406.262,56510.981,55967.344,55700.568,55910.051,56642.645,57598.691,60478.569,63631.958,65071.594,68416.655,72816.484,76491.319,80455.719,82542.756,83803.299,83549.616,83111.086,82419.477,80713.774,79926.867,79840.849,79575.356,79799.718,80924.121,82296.394,84942.879,88078.572,91694.164,95158.74,97833.173,98319.354,97557.597,96315.094,95992.414,97100.242,94755.097,89777.944,83559.955,81680.625,82685.472,85607.395,82030.192
CITIPOWER,07/01/2019,MRIM,4522176.411,72595.335,65890.689,61783.867,59037.92,57602.318,56587.423,56303.216,56294.197,57367.875,59821.197,65965.604,73566.749,84979.035,93530.1,95865.52,99716.306,104662.451,106873.097,109544.923,110811.774,111313.299,111546.961,112518.416,112909.366,113085.628,112739.313,112736.664,113145.259,113039.384,114456.655,114992.499,115665.472,115372.47,115248.964,114396.706,114742.428,112312.062,109075.848,105414.992,104564.501,104103.852,100577.859,94167.835,86844.432,84118.737,84613.397,86876.643,82797.173
CITIPOWER,08/01/2019,MRIM,4678678.71,73182.045,66873.483,62947.281,60746.779,59281.266,58433.171,57914.933,57979.915,59218.008,61526.847,67325.213,75003.52,86910.66,96523.878,99376.97,103886.516,109530.846,113399.213,113895.335,115350.972,117067.687,116140.063,117316.084,117918.551,119185.231,120446.439,121382.359,121940.946,122207.397,122499.645,121986.911,122373.969,120682.884,119094.701,117470.175,116588.594,113345.424,110093.337,106231.902,104599.479,104741.333,101510.888,95075.121,87818.686,84994.565,85466.348,87779.33,83413.81
CITIPOWER,09/01/2019,MRIM,4440206.5,73330.397,66951.875,63058.73,60868.715,59631.3,58578.75,58057.624,58162.076,59185.634,61629.965,67790.076,75705.496,87715.478,97270.367,99319.914,103178.535,106705.903,108776.594,110654.461,113031.415,111214.397,110541.241,109832.135,109021.338,108884.112,108529.53,108302.396,107556.258,106920.319,106688.976,107354.557,108117.588,108093.323,108192.254,107111.286,107588.328,105724.806,103380.415,100967.674,100526.574,100698.258,97748.773,91443.706,84577.22,82047.281,82881.274,85202.031,81457.145
CITIPOWER,10/01/2019,MRIM,4419718.964,71383.77,64681.901,60913.024,58576.999,57466.888,56577.549,56073.023,56215.483,57257.762,59952.088,66134.755,74292.89,86701.257,96053.755,97629.666,100306.284,103790.11,105304.452,107923.847,109166.681,109494.013,110572.092,112147.89,110971.669,109723.986,108570.72,108915.179,108666.031,108619.068,110745.178,111067.757,111063.553,110743.006,108872.945,107465.028,106181.381,104109.2,103246.668,101395.147,100284.825,100669.896,97998.947,92277.591,85199.214,82913.725,83694.3,85569.638,82138.133
CITIPOWER,11/01/2019,MRIM,5010505.994,72302.739,65360.056,61526.499,59256.624,57935.216,56979.203,56512.641,56507.988,57724.566,60180.524,66335.167,74468.369,86289.016,95749.837,98396.203,102868.438,107341.416,109786.351,112931.593,114495.01,116768.216,118563.907,120659.226,122414.328,124171.317,126071.815,128509.986,130324.084,132237.567,134563.323,136459.351,137798.523,137579.001,137636.383,136131.844,136103.029,133069.005,130349.602,125512.826,121644.824,120219.63,116608.586,110795.225,104149.594,101288.099,100634.745,101515.718,95778.784
CITIPOWER,12/01/2019,MRIM,4427204.071,84540.937,76901.568,72258.6,69200.32,67472.712,66114.903,65126.126,64384.844,64252.6,64588.402,66167.157,68376.589,72693.499,77609.052,80154.658,85846.498,92699.108,97964.476,102101.426,104140.598,106637.359,106888.485,106241.866,107418.698,107178.295,107361.912,107697.42,106843.365,107162.423,107519.978,109085.477,109616.579,109396.346,109798.752,110016.672,109463.447,107407.273,104605.82,101862.627,100338.646,100370.628,98291.706,94266.075,89440.63,88431.33,90047.497,92496.917,88723.775
CITIPOWER,13/01/2019,MRIM,4538930.193,78137.751,70963.662,66189.697,63177.942,61699.388,60295.187,59328.906,58645.63,58305.121,58526.956,59239.223,60371.518,63618.793,67588.489,69867.323,73551.654,78810.747,82064.345,85985.969,88304.97,90398.639,91928.992,93382.601,94599.058,95908.843,97823.17,99945.002,102162.274,105057.054,109012.532,113843.422,120696.172,126907.698,133143.9,138498.09,141467.764,141875.974,138895.076,134083.475,129733.355,128336.552,124534.533,116812.518,106699.895,101566.73,100216.627,100860.068,95866.908
CITIPOWER,14/01/2019,MRIM,6719079.188,84571.423,76983.221,72287.788,69374.544,67729.106,66138.224,65350.711,65118.154,66359.796,68943.665,75910.854,84877.986,99284.271,111090.95,117573.682,125205.029,133872.697,138966.933,145410.802,150396.912,156406.776,161059.636,168975.149,176227.938,180431.56,185534.996,190673.21,195194.581,199361.317,204088.994,207673.864,208958.764,207442.816,206410.536,203713.289,201693.576,196665.077,187948.17,176695.153,168025.055,162412.538,154976.203,143041.884,129268.794,121171.094,116672.547,115092.879,107816.044
