PROFILEAREA,SETTD,DCTC,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48
CITIPOWER,01/01/2016,MRIM,4683409.892,112853.074,104363.755,97343.792,91889.809,87655.71,84326.314,81778.601,79603.909,77981.938,76563.664,76092.633,76473.362,79119.486,81611.143,83872.791,86806.03,90997.611,94720.711,98817.508,102432.17,105284.402,108559.459,111081.186,111768.581,112445.713,112872.359,112141.259,112496.538,113289.989,114267.036,114761.44,114616.682,112497.504,110579.281,107719.67,105142.199,101943.717,99834.495,98183.323,98045.639,98624.974,96991.198,93626.362,89399.151,89023.848,90937.854,93384.26,88587.762
CITIPOWER,02/01/2016,MRIM,4144130.925,77929.991,71042.793,66741.556,64142.109,62648.539,61436.392,60560.688,60073.905,59829.217,60053.563,61076.376,61879.962,64359.189,68235.798,70832.131,74646.961,79410.093,83499.399,88356.149,91271.106,92568.811,93677.78,94217.257,95377.081,96983.519,98409.847,99303.215,100470.564,102017.609,104438.203,106293.821,108029.236,107501.574,107951.564,107874.722,106297.804,103270.463,101039.385,97929.623,96730.314,97220.276,95825.309,92681.934,88599.713,88396.739,90509.929,93627.695,88861.021
CITIPOWER,03/01/2016,MRIM,4041606.415,77963.111,70789.426,65956.136,63012.869,61428.158,59990.272,59019.732,58410.125,58044.911,57876.539,58081.388,59152.945,61896.957,64995.668,66890.292,71247.466,75872.326,80379.953,85398.624,89954.06,91733.341,92727.162,94437.292,95519.161,96431.428,96182.783,97113.959,97670.688,100094.031,100898.759,102807.493,103284.819,101804.306,101590.977,102210.78,101861.962,100551.566,99241.994,97361.935,97577.84,98754.239,97170.341,92879.757,87043.133,85519.369,86854.749,89913.379,86008.214
CITIPOWER,04/01/2016,MRIM,4616195.881,75279.507,68426.319,63795.872,61056.812,59522.298,58509.989,57929.778,57743.734,58467.241,60546.437,65116.667,71879.599,83266.366,93166.511,96960.11,102590.093,108791.695,111863.036,115057.514,115916.614,116280.508,116612.284,118793.141,118471.233,119162.256,119324.487,122221.283,122856.462,121591.581,120273.095,120522.311,119562.572,117400.48,114664.331,111004.204,110330.13,107506.851,105363.478,102678.321,101282.623,101068.884,98636.803,93252.262,86986.361,84871.066,86469.874,88806.064,84316.744
CITIPOWER,05/01/2016,MRIM,4741002.102,73777.193,67108.14,62688.207,60262.346,58984.282,58108.533,57593.179,57398.602,58224.469,60256.455,65047.144,71638.721,83067.355,92502.042,95468.768,101558.661,107535.196,110939.5,115070.185,117322.479,119271.017,120937.742,122737.268,124931.614,126793.034,127300.353,128100.94,128019.436,127915.114,125901.493,122874.757,120274.311,118192.206,115654.788,113779.233,114900.433,112976.374,110759.07,107847.093,106699.428,107972.371,106113.647,100409.381,93305.393,90399.65,90884.729,93075.553,88424.217
CITIPOWER,06/01/2016,MRIM,4803918.816,76965.124,69411.859,65166.733,62565.761,61038.759,60010.45,59448.01,59445.361,59984.482,62393.476,67294.304,74241.034,85638.636,95756.489,99594.983,105499.627,110701.286,113142.77,116860.846,119507.673,120909.431,121215.433,121851.682,123271.06,124133.648,125698.845,125279.439,125258.051,126187.723,126777.164,126433.668,127450.902,126011.308,123836.448,119707.912,117198.322,113107.656,109882.266,106620.69,106342.813,106903.851,104177.64,98993.284,91813.947,89550.625,90108.718,92561.158,87967.469
CITIPOWER,07/01/2016,MRIM,4601059.409,76480.955,69369.314,64642.066,62003.773,60682.71,59656.727,58969.578,58686.733,59186.642,61473.191,65892.905,73220.332,85017.916,95253.256,98505.856,104597.722,110897.33,114267.047,117107.776,118458.103,119332.285,119910.935,120068.858,119591.468,118879.578,117553.189,117215.537,116573.737,115921.875,115111.721,115221.712,115241.853,113753.77,112076.819,109527.263,108449.813,105486.718,102425.68,99746.152,100260.683,101223.704,98628.89,93454.414,86874.224,84901.937,85937.402,88828.596,84490.664
CITIPOWER,08/01/2016,MRIM,4433185.577,73563.788,66652.798,62340.915,59632.185,58300.996,57291.637,56763.319,56816.881,57662.687,59632.694,64598.121,71264.006,82552.553,92858.111,95701.475,100792.636,106125.807,108331.921,111132.662,111938.102,112860.678,112389.708,112743.941,112678.502,113176.871,112352.611,112218.931,112256.388,112095.158,111798.105,111960.905,112645.936,110129.085,106964.475,103584.779,102509.524,99931.796,97760.705,95289.203,94664.955,95654.392,94840.635,91257.681,86335.269,85777.407,87874.581,90988.912,86491.15
CITIPOWER,09/01/2016,MRIM,3947555.76,75686.465,68349.934,63807.89,60984.964,59404.103,57974.998,57206.148,56831.321,57058.867,57361.095,58992.606,60686.658,65007.598,69924.045,72979.914,77980.667,83737.858,88034.057,92062.765,94150.485,95126.341,94967.297,94285.335,92814.904,91111.141,89080.734,88189.062,88151.674,88350.75,88919.432,90126.722,91694.384,92603.337,93990.664,95378.143,96523.178,96253.814,94950.403,93296.976,93331.778,94797.424,93482.601,90103.6,86196.373,86003.519,88708.766,92414.793,88480.177
CITIPOWER,10/01/2016,MRIM,4404195.216,77383.392,69796.597,64593.157,61505.84,59670.166,58147.439,57236.384,56614.48,56325.66,56451.551,57098.972,58147.783,60970.029,64336.677,66579.309,71157.949,76701.579,80968.186,85356.387,88016.075,90729.907,92134.996,93487.588,94403.304,96083.153,97659.938,99249.708,102053.197,104683.171,107932.826,111982.969,116647.922,121006.105,126944.646,131725.462,133523.732,130678.907,127562.161,124717.209,123553.462,122911.613,118938.662,112048.355,103415.806,98856.043,98362.23,100347.587,95496.945
CITIPOWER,11/01/2016,MRIM,5843982.504,83974.738,75942.252,70552.72,67130.031,65352.514,63851.768,63049.336,62798.444,63674.498,66301.78,72049.764,81167.772,95710.963,107678.191,113549.11,121454.509,130504.943,138255.076,145091.268,147670.36,153720.707,163060.23,167861.594,169062.318,175517.473,181006.862,186213.789,189230.016,192117.041,191278.166,175011.601,163819.054,157325.862,150424.217,142612.511,138327.381,132231.926,128192.204,123617.675,119103.088,116982.404,113096.317,106456.103,98059.348,93993.63,93742.506,95495.34,90663.104
CITIPOWER,12/01/2016,MRIM,5393557.333,79182.463,72296.842,67976.683,65426.905,64020.977,62919.27,62382.511,61923.358,63119.023,65759.868,71834.777,80709.279,94994.89,106882.265,110158.993,114967.016,120549.589,123679.76,126907.922,129475.568,131694.85,133320.255,135384.997,137050.253,138312.733,139259.578,140650.242,141401.859,143144.949,144221.965,145571.31,147379.621,146778.405,145111.132,142411.302,142307.502,139148.045,134840.229,129529.078,126340.437,125771.178,122756.561,115345.55,105797.359,100535.036,99337.314,100429.626,94558.008
CITIPOWER,13/01/2016,MRIM,7516265.495,82708.159,75012.44,70517.193,67812.253,66362.088,65158.941,64208.743,63785.26,64982.544,67790.456,74364.825,83986.641,98979.235,112972.381,117113.899,125325.752,137113.579,146343.207,158335.138,168673.687,179487.207,192844.455,199187.516,206401.351,212863.298,219145.014,225739.694,232115.773,234233.567,238107.524,241599.39,244404.168,243585.877,242298.012,225902.278,216005.412,206539.178,200520.127,194297.942,191723.095,189465.024,184327.02,174036.061,160363.548,150340.518,141952.295,134430.023,122803.707
CITIPOWER,14/01/2016,MRIM,5096322.523,106803.743,96636.496,90054.609,85479.472,83082.419,80103.779,77866.802,76514.853,76207.85,77245.5,82622.837,90007.583,102592.626,113942.576,116760.32,121091.013,125761.255,127728.386,129574.218,129876.23,130279.224,128844.475,128674.598,128386.837,127814.623,126288.801,124689.374,124321.017,122861.038,121546.491,119816.017,117041.376,115389.628,113055.138,110194.755,109076.841,107017.309,106744.764,105223.253,104770.64,104454.243,101596.81,95449.34,87995.668,85080.196,86007.775,88765.992,84983.733
