PROFILEAREA,SETTD,DCTC,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48
CITIPOWER,01/04/2016,MRIM,4910377.369,77552.991,69584.985,64302.564,61152.299,59480.062,58372.505,57937.056,57845.023,59407.201,63029.191,71501.021,83192.907,100011.124,113205.194,114210.278,117211.231,120584.238,121618.542,123525.711,124186.143,124364.743,125238.305,125382.41,125570.51,127445.854,126702.102,126500.656,126330.682,125852.779,125689.679,124566.705,123569.64,121624.874,118496.858,116585.062,116222.735,114948.847,115477.63,112572.032,109029.356,105253.526,101511.796,96411.161,90595.713,89190.999,91588.957,94839.165,90904.327
CITIPOWER,02/04/2016,MRIM,4302808.437,79680.302,71764.533,66505.156,62999.893,61173.853,59581.889,58746.422,58114.303,58051.809,58953.782,61122.337,64191.715,69910.685,76289.166,80331.999,87364.989,95257.432,100938.161,106908.45,108648.787,108625.799,108005.656,107706.648,106386.167,103248.153,101915.823,101220.113,98573.32,95021.094,94280.262,94812.623,96392.045,98108.577,100393.345,102791.364,105188.654,108075.079,110405.628,108651.87,106140.409,103090.315,99296.417,95166.17,89874.448,89675.038,92658.238,96595.148,93974.371
CITIPOWER,03/04/2016,MRIM,4211881.154,83015.156,74175.564,68055.536,63807.064,61444.122,59744.51,58522.832,57797.888,57378.921,57283.243,57955.403,59136.136,61934.663,65853.153,68899.669,74025.217,80258.884,84631.655,88823.888,92366.117,95715.877,96640.484,96749.992,96995.837,96629.586,95245.609,94480.013,91923.979,91108.4,90507.442,90664.714,91573.594,93102.653,96352.884,100672.158,106860.417,115915.617,123318.152,122517.635,119411.499,115968.108,112325.887,107581.787,100915.428,98186.357,98297.587,100465.15,96644.687
CITIPOWER,04/04/2016,MRIM,4959360.543,84800.188,75351.135,68384.173,63644.488,60886.214,59252.419,58082.754,57531.576,57543.379,58430.434,61424.509,66268.744,77646.854,92520.806,103085.289,113023.466,117882.063,119384.636,121479.826,121408.921,121565.575,120893.218,120938.353,120412.956,121228.183,121107.238,121036.445,120262.833,119980.216,119670.632,119412.986,119342.546,119126.055,120182.703,120097.634,121975.573,128425.447,134997.401,133309.792,129224.606,124274.649,119194.36,113680.943,106719.919,102808.065,101798.815,102777.169,96884.357
CITIPOWER,05/04/2016,MRIM,5053563.065,84292.857,74411.715,67572.332,63351.594,60507.623,58966.976,57951.604,57310.165,57407.228,58147.26,60736.595,65516.626,76381.727,90175.737,100441.44,109535.864,115298.911,117150.521,119408.338,120747.486,122695.064,124580.037,124130.586,125420.831,127180.947,128020.083,129776.644,130361.868,131642.727,132151.964,130872.417,129359.965,128724.686,128142.262,126239.652,126360.671,130771.239,134668.809,131715.872,127901.598,122849.465,117963.027,113414.388,107079.863,103402.036,102510.809,102886.156,97426.8
CITIPOWER,06/04/2016,MRIM,5237168.704,84251.931,74469.435,67916.008,63862.525,61195.005,59404.099,58399.9,57884.274,57850.017,58276.991,60859.306,65299.328,74628.416,88081.977,99687.582,111668.259,119426.29,123534.208,127713.249,129705.259,132225.152,133264.447,133911.956,133633.857,134210.546,134374.733,134303.164,132906.212,131282.087,130799.35,127339.474,128086.379,128134.674,128458.992,130175.174,132120.043,138061.728,143002.06,140518.337,136763.812,132174.64,127310.706,122578.138,115373.522,110800.416,109415.535,109107.213,102722.298
CITIPOWER,07/04/2016,MRIM,5210507.362,89407.158,78842.805,71419.493,66582.989,64035.77,62266.676,61208.718,60580.851,60619.203,61166.874,64398.076,69701.624,81082.716,96742.583,108652.336,119336.78,125090.832,126121.922,127281.873,126603.521,126118.093,125454.228,124184.545,123778.609,124788.503,124444.474,126069.016,125442.585,126159.546,125316.657,124396.383,123922.143,125103.629,127492.727,128942.94,131145.213,138149.114,141658.407,139099.558,135115.58,130182.02,126188.792,120418.241,114380.819,110513.162,108949.328,108813.698,103136.552
CITIPOWER,08/04/2016,MRIM,5134208.191,89380.881,79252.741,71756.053,66782.256,63785.959,61700.231,60438.48,59842.488,59646.846,60391.747,63027.379,68034.594,78710.092,92798.334,104386.269,115850.38,123024.221,125771.474,128692.017,128669.843,128360.449,126770.051,128964.873,130845.512,131551.134,130494.48,129515.778,128418.918,126790.238,123630.051,122049.84,120685.822,119946.512,120895.359,121479.459,123934.459,129455.378,133277.134,130349.812,126169.12,121768.278,118090.878,114132.879,109128.466,108187.401,109383.652,111543.791,106446.182
CITIPOWER,09/04/2016,MRIM,4484523.254,93370.331,82721.058,75166.507,70052.949,66786.618,64519.402,62807.517,61725.942,61147.176,60804.153,61673.621,62993.899,66692.147,71589.142,76319.185,84000.531,92412.106,98665.493,102089.564,103308.998,105115.932,103563.339,104294.164,105801.859,104362.22,101816.3,101554.653,99698.592,98638.007,99317.34,99447.205,98412.55,98910.447,101206.858,104822.149,110746.752,118981.603,122821.035,120567.969,117036.761,112825.465,109288.541,105762.241,101865.723,101649.257,104449.912,108071.414,104648.627
CITIPOWER,10/04/2016,MRIM,4337438.05,92464.89,82243.83,74752.324,68904.756,65237.946,62806.845,61117.548,59891.863,59097.865,58600.416,59013.195,59726.914,61906.021,64888.703,67101.817,72687.09,78330.199,84124.962,87277.915,92420.258,94555.57,97680.332,98083.965,97526.486,98838.419,99108.76,97223.078,97186.278,96301.197,96509.681,94944.179,96622.267,96987.991,100244.959,104331.423,110810.367,122193.333,127880.868,126332.119,122624.623,118681.779,114864.053,110066.458,103736.963,100715.345,100530.297,102344.987,97916.916
CITIPOWER,11/04/2016,MRIM,5064435.24,86198.242,75927.566,69005.911,64173.797,61233.161,59528.219,58282.879,57603.741,57506.083,58062.404,60581.977,64985.494,75509.235,90029.1,102263.628,113290.712,118755.858,119413.124,120480.918,121977.265,123869.801,124632.696,125416.143,124638.486,125721.84,125927.657,125804.688,123311.796,121615.328,121257.714,120011.352,119803.758,120093.704,121066.522,122928.902,129091.434,137793.812,142517.177,139610.036,134985.252,129321.153,124578.963,118976.856,111229,106663.297,104997.754,104632.02,99128.785
CITIPOWER,12/04/2016,MRIM,5124030.837,86426.389,76166.351,68995.937,64228.104,61684.765,59940.983,58737.472,58220.325,58107.678,58729.726,61435.197,66127.926,77487.399,93446.314,106017.368,116772.89,121277.162,120616.301,123325.876,124343.517,125967.649,126480.81,125001.485,125057.45,125779.718,125548.253,124867.481,123030.714,122264.612,121190.974,119864.601,119795.494,120857.977,122054.446,123676.874,128653.61,138097.256,143537.539,141707.475,137273.15,132086.431,127093.691,121712.333,114539.161,109877.853,107350.617,107149.375,101426.128
CITIPOWER,13/04/2016,MRIM,5130195.002,88362.95,77534.032,70316.125,65607.468,62771.012,60834.261,59783.853,59126.033,59354.184,59848.334,62659.889,67607.95,79302.064,95556.366,107496.245,116824.997,119646.453,119542.246,121292.287,121581.299,122424.787,123157.738,124279.616,125267.366,126916.495,126193.429,124434.433,123587.71,122765.494,121604.463,120835.404,119652.883,120853.699,121931.324,123707.475,128886.857,138259.151,142546.218,139928.833,136245.447,131461.305,126816.275,121219.977,114452.495,110249.499,108362.78,107542.436,101563.365
CITIPOWER,14/04/2016,MRIM,5107679.821,88471.036,77956.996,70246.228,65528.449,62878.641,60938.838,60082.173,59410.811,59409.798,59895.314,62782.235,67697.089,79869.005,95850.813,107944.305,117353.202,120538.253,120158.576,121951.607,121977.944,122873.065,122876.574,123898.799,123053.454,124385.408,125806.392,128208.694,128114.408,126193.256,124450.219,124190.285,124141.379,124286.658,123206.131,123105.398,126282.61,134269.571,137531.405,134330.267,130497.016,126098.071,121987.278,116408.184,110287.241,107040.869,106180.73,106408.074,100627.072
CITIPOWER,15/04/2016,MRIM,5061089.931,87326.154,77141.98,69869.768,64949.982,62183.968,60480.445,59355.913,58617.475,58449.876,59026.976,61503.851,66244.495,77205.505,92350.046,104008.021,114079.518,118479.941,118165.82,119875.197,122372.834,124443.15,124138.055,125450.861,126449.437,128233.309,128200.985,129005.123,129612.692,130376.141,129952.492,128649.825,128261.646,127550.183,127241.947,124856.011,125663.493,129265.837,129971.172,125968.377,121764.01,116986.396,113233.513,109406.737,104751.56,103914.096,105684.193,107737.224,102633.701
CITIPOWER,16/04/2016,MRIM,4510873.863,89179.586,79005.215,71431.078,66762.958,63630.49,61762.986,60231.696,59158.618,58479.039,58228.392,58688.442,59866.144,63045.762,67741.254,72009.249,79717.823,87360.682,92659.08,97210.949,99400.214,103354.331,103992.222,104878.376,103917.864,104417.614,105399.913,105378.397,104129.543,104597.524,104623.577,105464.541,106443.527,106622.071,109042.953,114674.019,120341.154,126069.745,126784.436,123430.603,119123.077,115157.673,111284.743,107320.458,103492.471,103604.415,106184.494,109577.282,105997.183
CITIPOWER,17/04/2016,MRIM,4374875.271,93882.207,83341.513,75350.194,69562.709,66045.157,63495.366,61852.017,60512.787,59759.676,59411.436,59760.494,60427.627,62585.05,65884.668,68537.936,73944.395,80173.161,85248.889,90000.937,93598.851,97106.913,96302.396,96136.438,95925.212,95846.555,95255.328,94909.971,93902.191,93562.023,93174.752,93378.256,94144.52,95979.695,99766.621,105049.666,114118.887,126247.233,131017.187,129449.607,126335.416,122821.266,118975.839,113403.611,106787.902,103951.501,103412.857,104817.834,99720.524
CITIPOWER,18/04/2016,MRIM,5093342.522,87199.079,77536.419,70346.921,65271.318,62320.098,60497.293,59218.672,58671.345,58830.856,59382.575,62216.032,67303.133,79525.703,96021.136,108456.086,118481.569,121331.538,120802.847,121884.164,121975.901,122580.117,122250.229,122357.755,122162.879,123457.171,123580.817,124268.56,125180.064,124755.8,123859.768,122058.691,121694.225,121918.121,122694.408,123806.318,129471.623,137954.533,141100.707,137765.501,133166.015,127278.082,122316.059,117239.668,109855.772,105414.524,104220.184,104793.107,98869.139
CITIPOWER,19/04/2016,MRIM,5097929.652,85835.586,75946.911,68752.76,64031.498,61340.297,59556.872,58557.618,57824.276,57903.858,58469.129,60941.863,65627.916,77038.788,92122.964,104344.045,113813.038,116952.164,116928.916,119771.565,120872.317,122815.327,123746.212,123741.549,124630.461,126830.222,128349.092,129814.587,129199.766,128656.804,128711.903,127738.542,127418.206,127393.572,127467.602,126730.891,129861.901,136732.628,139063.888,135622.96,131413.953,126020.122,121573.679,116069.49,109402.135,105287.572,104227.429,104319.727,98457.051
CITIPOWER,20/04/2016,MRIM,5143836.389,85441.709,75170.175,68292.14,63948.11,61122.015,59503.932,58530.406,57980.326,58047.775,58508.308,60738.266,65485.815,76292.218,90961.785,102623.759,111274.045,116117.124,116837.111,120195.661,122313.167,125543.817,126102.881,126726.077,126159.939,129499.843,130130.821,131706.973,131718.979,134319.919,132771.51,131914.779,131902.125,131394.234,130418.283,129451.689,132787.025,137831.306,138843.591,135241.398,130569.669,126049.722,121321.342,116435.411,109618.381,106046.824,105235.604,105507.424,99202.976
CITIPOWER,21/04/2016,MRIM,5198227.433,86123.151,76117.578,69421.477,65079.842,62450.055,60970.406,59882.722,59237.876,59319.316,59548.489,61792.333,66092.7,76240.501,90678.487,102916.671,115078.276,120359.715,121651.325,124603.817,125584.054,127904.804,129032.785,129613.589,130967.802,132240.062,131480.242,131941.897,130972.366,130439.633,129246.458,127660.45,126634.882,127201.35,128624.985,132417.258,137304.515,139617.987,139383.175,135862.885,132246.834,127969.241,123523.124,117733.892,111788.399,107938.818,107107.247,107215.814,101008.148
CITIPOWER,22/04/2016,MRIM,5129072.17,87510.718,76853.619,69591.095,65245.377,62516.262,60633.855,59646.899,58863.362,58967.538,59190.617,61563.787,66083.238,76654.247,91260.008,103780.564,114660.608,120824.676,122236.091,124891.819,126576.974,128010.629,127141.39,126965.459,127189.012,128108.674,125695.428,124587.466,124688.245,124332.089,123733.608,122145.038,122200.936,123198.912,125478.359,127559.711,133342.658,137750.981,137220.344,132705.187,128801.302,123985.282,119960.005,115938.735,110987.471,109667.965,110975.114,112167.994,106982.822
CITIPOWER,23/04/2016,MRIM,4525207.392,93719.037,82797.577,75249.012,69600.12,66062.217,63744.853,62183.604,60889.358,60402.98,60069.763,60777.615,61755.033,65038.348,69409.949,73416.705,80842.222,88368.566,93591.303,99022.675,102291.347,103682.396,107160.362,107114.002,106625.807,105607.626,103352.927,103328.763,104811.263,104132.19,102557.008,103052.018,101943.639,102113.594,104559.454,108247.514,116183.316,124621.177,125630.685,122515.1,118121.786,114021.205,111009.607,108021.95,103782.68,103354.307,105989.527,109242.753,105192.452
CITIPOWER,24/04/2016,MRIM,4246038.772,93545.547,83562.982,75871.549,70407.075,66633.646,64241.822,62527.763,61244.409,60501.839,60085.571,60536.809,61318.34,63705.97,66976.076,69375.697,75361.157,81623.867,86026.562,89771.065,91841.802,93263.045,93833.833,93647.055,93236.06,92719.905,91854.993,91384.393,90355.848,89713.795,89294.568,89616.3,90354.657,92020.632,95188.406,99913.588,108336.279,116895.28,118862.271,117240.174,114286.993,111139.193,108643.425,105242.612,101106.846,101189.027,103360.404,106084.145,102095.497
CITIPOWER,25/04/2016,MRIM,4366135.732,90426.562,80578.378,73176.892,68090.865,64879.916,62677.656,61374.628,60587.027,60215.99,60333.473,61610.203,62842.033,66643.303,70398.837,73443.987,78812.929,84479.923,88481.266,92440.487,94596.675,96567.537,97156.189,97572.573,97173.529,96974.323,96119.302,95318.005,94319.706,93809.924,93801.867,94391.524,95539.938,96888.094,100167.963,105275.486,114751.547,125683.812,128709.807,126013.452,122705.731,118364.271,114324.198,109263.375,103224.977,99405.069,99149.536,100880.857,96492.11
CITIPOWER,26/04/2016,MRIM,5089715.155,84914.058,75659.372,68602.017,63688.013,60742.571,59273.095,58147.226,57479.379,57432.549,58157.641,61021.404,65870.639,77971.139,94254.06,107075.051,117094.15,119987.803,119755.17,120791.112,121054.751,121983.83,122530.023,123229.683,123171.858,123892.09,124224.176,125042.003,124805.475,124808.649,124426.052,123620.374,123294.873,123769.139,124253.011,125373.935,131321.223,138843.212,141164.488,138004.21,133669.649,128329.669,123500.331,117811.253,111036.463,107353.364,105960.758,105644.418,99679.746
CITIPOWER,27/04/2016,MRIM,5099038.031,86562.69,76377.615,69089.358,64523.499,61775.08,59967.155,58845.729,58176.524,58216.519,58794.247,61433.68,66226.861,77506.899,92181.4,103782.915,113469.266,117464.178,118138.753,119388.708,120570.213,122292.814,123065.95,123805.238,124286.896,125562.979,127012.939,127151.952,127223.133,128065.991,127000.382,125730.009,124931.708,125059.491,126379.109,129024.956,135132.972,138567.213,138606.149,135451.29,131269.02,126466.901,121589.96,116055.295,109826.697,106339.831,105403.859,105572.594,99671.414
CITIPOWER,28/04/2016,MRIM,5133343.401,86664.272,76591.252,69406.196,64861.921,62105.87,60461.024,59281.38,58638.656,58637.102,59122.081,61538.404,65782.672,76301.343,90498.141,102747.299,112375.485,117067.142,119035.056,122138.787,124094.456,125812.108,127487.897,129370.398,129934.912,130132.448,129981.554,130024.538,128829.647,129250.544,127943.032,126844.595,126260.075,126503.072,127116.231,128996.174,134670.818,138062.757,137890.313,134335.67,129723.261,125406.1,120741.31,115146.026,108889.705,105995.549,105092.297,105424.086,100129.745
CITIPOWER,29/04/2016,MRIM,5172464.435,86818.956,76740.342,69837.488,64711.1,62129.332,60507.716,59293.17,58674.742,58687.624,58930.411,61104.913,65461.562,75863.145,90330.38,102655.815,113783.159,120606.86,122982.778,126383.202,127523.325,129902.671,131137.487,132798.004,132555.827,133736.822,134485.072,134374.618,133145.79,132428.693,130960.733,128995.323,127158.246,126300.347,126025.996,126720.541,131464.766,136209.608,135537.161,130822.803,126077.367,121605.742,117197.701,112631.009,107949.819,107067.381,107950.269,109504.673,104693.946
CITIPOWER,30/04/2016,MRIM,4456982.498,91319.912,80725.084,72885.971,67912.688,64857.096,62621.54,61160.647,60012.891,59358.725,58948.026,59626.211,60921.811,64261.848,68704.631,72669.806,79778.891,87229.736,91862.295,97288.789,101589.908,103210.563,103893.634,104092.598,105017.975,104705.854,103114.842,102239.809,101866.495,101664.013,100990.417,101200.629,101587.222,102256.082,104617.359,108533.797,116246.915,123708.083,123493.448,120176.22,115740.802,111874.721,108702.34,105346.664,101350.906,101585.085,104292.388,107719.422,104017.709
POWERCOR,01/04/2016,MRIM,10144903.72,264924.519,222055.185,193693.322,178815.002,167317.11,158549.194,155072.604,154771.411,160522.503,170023.005,188907.35,210660.05,236882.284,259354.892,228323.549,221203.513,212239.291,199792.504,188061.48,175774.007,168079.554,168453.612,171863.911,164995.77,160949.616,153680.763,165081.831,179344.767,190703.911,194305.219,208766.97,224673.545,236194.434,248160.259,254211.925,256483.956,258271.038,262142.236,257576.135,248488.696,241024.7,231424.439,217373.923,202468.507,222296.091,261476.377,322838.393,326630.371
POWERCOR,02/04/2016,MRIM,9841672.858,264110.295,219782.124,192367.957,176269.66,165147.596,156959.27,152714.068,150831.322,152116.965,157391.602,166642.025,177815.449,195592.822,215768.966,203698.105,210498.081,213854.006,212361.25,205440.025,196055.351,186882.701,179001.858,174428.776,169551.661,163159.167,157481.215,149796.856,146404.807,147794.93,157249.237,169014.117,187414.873,208625.808,230265.083,247118.09,256724.35,262207.4,266159.549,260772.781,253185.36,246007.49,237085.725,223807.321,209249.728,230584.072,271857.96,327957.013,336467.991
POWERCOR,03/04/2016,MRIM,9864033.09,277524.011,231230.579,201073.269,182530.635,169307.449,159976.051,154830.097,151394.711,148765.884,150900.975,154752.687,162060.641,175808.648,193825.32,189677.059,199496.652,204117.069,200869.621,194276.17,185428.337,176596.831,169362.432,163071.815,156214.321,149475.422,143276.746,138446.986,135256.836,135940.689,141216.919,154318.708,169951.272,192489.52,220332.716,251237.718,277617.94,296567.293,304122.468,294174.195,282151.539,273155.478,263274.514,247765.591,229883.085,245477.716,282429.258,336721.835,345657.382
POWERCOR,04/04/2016,MRIM,9964155.447,288421.031,241584.489,208781.221,187434.432,172571.01,161702.792,155427.72,152033.742,152010,154991.268,164249.704,178786.246,205476.871,234378.395,220589.624,221565.362,213970.97,199819.985,184307.89,168993.377,155746.435,145753.068,138920.011,136665.112,137189.695,134791.855,135708.431,137541.041,142793.734,151917.411,165034.096,182092.49,203273.304,228876.374,255946.002,279010.163,296364.662,304517.162,292027.106,278400.049,267982.523,257094.074,242288.98,225289.064,242375.246,278674.019,338095.694,342691.517
POWERCOR,05/04/2016,MRIM,10218717.25,282132.584,234496.515,202556.345,183516.248,169264.483,159495.632,152930.873,149508.844,149520.731,151506.214,159915.263,173781.84,198781.324,225306.822,210634.157,212958.51,206212.636,192760.586,180583.226,167758.213,159772.662,153032.979,146006.129,147830.811,151008.632,154320.86,161244.15,165705.452,181454.455,191569.305,203734.66,218285.764,234596.229,253416.697,271608.241,289555.289,304653.887,309043.169,295756.529,281559.794,268707.616,256625.971,241241.389,225543.248,241805.394,276580.091,333886.929,336549.875
