PROFILEAREA,SETTD,DCTC,DAILYT,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48
CITIPOWER,01/10/2016,MRIM,4946652.916,106267.204,95238.272,86480.438,79407.734,74861.537,71409.592,69198.914,67616.8,66971.159,66621.954,67441.937,69106.572,72851.82,77722.141,82034.243,89598.565,99125.146,107633.248,115388.32,118766.445,122670.036,123724.324,122651.424,121528.612,119876.763,115549.22,109809.26,106366.231,104567.257,101848.133,103039.018,103872.493,102331.149,104892.167,105890.658,111217.978,119188.118,129150.82,132646.24,131705.186,129729.168,127344.118,124171.741,118950.636,116951.991,117708.193,120331.613,115198.328
CITIPOWER,02/10/2016,MRIM,4547380.947,104446.415,94108.324,86452.321,80526.362,76031.867,72703.459,70706.473,69362.351,68886.165,69113.667,70360.661,72073.673,76012.882,81421.678,83816.022,89026.376,92021.372,97641.549,101176.599,100648.572,100058.114,99214.633,97330.418,96498.048,95886.971,92812.616,92161.521,91269.588,90660.471,90535.879,94263.411,96275.807,99261.283,105520.531,112044.909,120419.058,126243.116,127787.592,126118.772,123737.404,118586.012,113099.538,105042.772,96125.836,93276.83,94390.762,97400.178,94822.089
CITIPOWER,03/10/2016,MRIM,5620299.958,85182.339,78082.725,72003.552,67365.127,64348.08,62650.895,61525.787,61870.616,63639.783,67673.446,77791.498,93778.905,115248.352,129431.332,129800.549,131483.036,132038.706,131642.869,135370.693,134875.605,135768.092,138491.717,135784.112,137506.552,135509.445,132794.077,133170.785,131686.114,127702.175,126791.975,129969.556,134567.153,137892.121,142628.974,145901.785,147087.588,151421.394,156375.293,155481.73,151923.569,146532.849,137793.902,125751.666,112426.103,105157.773,102731.413,104452.833,101195.317
CITIPOWER,04/10/2016,MRIM,6295944.385,91470.911,83570.228,77387.331,73118.363,70520.874,68801.869,68280.63,68554.077,70867.427,76076.605,88581.403,106571.166,132389.337,151260.684,149715.202,145923.455,143113.306,141862.477,148099.552,151114.809,154547.257,158350.34,154371.735,149867.418,145491.498,142618.412,144414.046,139575.87,137412.936,145187.255,146507.504,144893.998,153589.99,153654.738,158107.989,166482.03,174307.8,183509.515,182856.295,178710.783,172297.115,162331.766,147836.158,131290.795,119739.655,115257.052,114907.881,110546.848
CITIPOWER,05/10/2016,MRIM,6640093.909,100769.193,92083.615,85616.902,80842.016,78144.164,76258.146,75606.646,75969.182,78814.96,84535.373,98196.524,118518.939,144212.442,160170.574,156043.393,159192.101,163493.04,164824.878,167203.12,169628.997,170415.13,169179.394,170476.737,166851.213,163419.134,160842.477,159825.665,157526.647,156873.799,155052.071,156322.52,158893.617,161089.126,165444.933,169767.447,173240.689,173390.322,173539.085,170054.545,166720.62,159991.287,151083.599,138276.605,122746.905,113164.135,109609.823,110002.506,106169.673
CITIPOWER,06/10/2016,MRIM,5333827.679,96258.577,87865.269,80950.544,76508.646,73866.19,72006.479,71441.417,71823.943,74550.303,80026.895,92935.184,110956.747,133357.778,148138.357,141090.865,137961.762,136181.644,133407.806,131501.561,128828.949,127103.992,125808.765,124649.587,123345.897,122225.838,121029.428,120816.097,119409.687,117973.122,118470.694,119394.691,120119.754,120148.538,119979.115,119452.099,119238.096,120708.336,125783.982,126280.597,124170.593,120731.431,115624.265,107466.919,98210.477,93776.603,93304.35,96084.266,92861.544
CITIPOWER,07/10/2016,MRIM,5204543.094,82953.805,74766.583,68671.172,64919.024,62621.737,61260.963,60489.213,60681.716,62533.323,66670.8,75862.569,89810.486,108416.214,122881.049,121982.702,123778.221,126357.333,127332.946,128757.231,129137.399,130781.546,130640.816,130920.063,129328.149,128265.054,126589.648,126653.999,126187.089,123441.42,120611.303,121208.679,122271.654,121645.394,121976.841,123136.43,126421.165,128795.984,130231.387,128776.791,125708.05,122446.815,117804.56,111802.239,104333.164,100739.921,100705.098,103550.139,99685.21
CITIPOWER,08/10/2016,MRIM,4573736.725,89293.911,80995.563,74425.72,70131.927,67215.182,65428.809,64739.224,64294.836,64739.376,66095.055,69748.439,74949.41,83089.47,91801.563,93461.237,98424.379,103439.926,106537.746,109326.244,108036.16,106224.339,104484.867,103253.357,100447.634,98656.739,96845.769,95928.939,94446.963,93454.476,93142.398,93867.844,95550.964,97613.056,102011.011,106168.886,110078.123,113706.388,118540.271,121420.791,120159.202,117439.615,114764.01,110011.597,103712.88,101725.327,103393.077,106510.562,104003.463
CITIPOWER,09/10/2016,MRIM,4624920.246,93954.576,85408.407,78369.045,73386.475,69987.848,67725.231,65987.438,65025.531,64931.774,65410.31,67466.05,69893.655,75393.993,82913.351,87767.042,94665.437,100944.536,103062.05,105595.395,107359.6,111402.735,107647.127,109619.56,109215.783,104795.224,101567.314,101176.795,99062.915,97833.967,97442.281,99157.186,101412.254,103488.537,108129.537,112659.78,119951.295,127798.844,129833.574,127613.579,124918.838,120412.298,113595.319,104590.609,95127.126,90827.989,91614.669,95268.6,93508.767
CITIPOWER,10/10/2016,MRIM,5583480.979,84392.461,76751.864,70493.672,66254.538,63708.267,61852.691,61218.504,61256.805,63500.366,68542.105,79342.841,95918.094,117053.247,131486.871,129098.139,130272.838,133752.832,135521.19,141117.197,141277.898,136701.012,134454.688,132609.269,131635.991,130693.167,129565.124,127863.706,125111.056,123291.759,121051.324,124339.628,131705.253,132765.064,133225.121,138565.706,145972.262,149562.482,155405.827,157596.255,155295.113,149660.315,140987.977,128349.633,115046.218,106749.238,104118.988,105770.065,102576.318
CITIPOWER,11/10/2016,MRIM,5995127.165,93086.302,85092.07,79046.768,75071.927,72580.458,71073.518,70541.308,71255.601,74081.911,80058.298,93894.869,113687.864,139303.578,155121.689,148822.259,146147.709,146184.472,144393.264,144565.133,144448.627,142292.978,142467.264,144198.955,143045.155,137971.445,139227.226,139287.582,135709.775,133101.888,132318.742,133907.01,136601.805,138707.87,143476.196,145856.385,151046.748,156618.966,161235.01,161450.425,158353.845,152465.724,143603.692,131138.164,117163.188,108686.463,106152.806,107188.646,103395.587
CITIPOWER,12/10/2016,MRIM,6152002.722,93683.91,85189.625,78877.837,74738.032,72178.986,70469.639,69994.423,70308.316,73039.64,78530.846,91609.218,109646.396,132865.8,147539.173,144482.905,144866.438,146700.475,146651.082,148118.996,146018.534,146492.89,145767.434,146803.62,146970.24,147848.757,147715.453,148310.561,146110.539,145027.193,144875.303,145697.174,145501.128,144399.568,144556.261,147202.634,152225.221,157096.806,164534.35,168547.301,167453.301,161926.737,152704.125,139694.683,124188.764,114166.803,110944.787,111688.459,108042.359
CITIPOWER,13/10/2016,MRIM,5879260.204,98235.658,89827.385,83207.993,78718.146,76404.84,74398.755,73812.011,74274.11,77283.137,83462.247,97731.89,117822.079,143104.064,156979.854,149207.656,147468.28,147441.823,147195.03,145807.192,143744.619,143299.693,140790.898,139018.328,136291.953,133939.055,130510.937,128958.881,126325.736,123925.073,122697.168,122495.081,123992.439,125187.84,127602.986,130746.644,135316.974,140616.836,148901.047,154086.835,153744.236,150184.242,143701.747,132981.369,119919.193,111728.741,109511.836,110349.632,106308.035
CITIPOWER,14/10/2016,MRIM,5444076.068,96659.355,88398.779,81696.664,77449.573,75364.165,74032.779,73519.072,74130.353,77206.255,83185.278,97042.796,116886.572,141870.171,156542.845,150531.11,148405.343,146986.993,143429.892,141073.932,137436.034,134497.438,131228.1,128208.901,125445.271,123458.769,121612.508,120488.737,118589.762,116950.42,115915.68,115868.898,116118.56,115658.275,115669.403,115093.335,116116.318,115829.892,119428.044,122608.468,121859.327,118756.895,115525.937,110180.155,103033.975,100278.565,100879.756,103423.354,99503.364
CITIPOWER,15/10/2016,MRIM,4459117.251,89514.627,80996.287,74756.286,70303.979,67541.815,65728.11,64651.66,64241.435,64529.726,65637.222,69483.043,74402.844,82710.226,91874.357,93864.592,97995.749,102056.598,103472.332,104761.445,103723.33,103277.176,101588.457,101304.38,100646.552,102308.169,99904.183,96688.579,96029.562,95593.551,94522.144,94621.676,97875.981,100651.932,103411.553,106661.37,109251.735,109452.59,111494.497,111747.533,109702.737,106395.701,102576.417,98138.257,92510.703,91616.851,94076.103,98577.753,96245.446
