REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2020/10/14 07:30:00,5345.59,41.05,TRADE
VIC1,2020/10/14 08:00:00,5225.15,40.08,TRADE
VIC1,2020/10/14 08:30:00,5108.52,37.68,TRADE
VIC1,2020/10/14 09:00:00,4882.63,40.75,TRADE
VIC1,2020/10/14 09:30:00,4590.56,38.59,TRADE
VIC1,2020/10/14 10:00:00,4293.51,44.20,TRADE
VIC1,2020/10/14 10:30:00,4078.53,32.96,TRADE
VIC1,2020/10/14 11:00:00,3914.14,30.43,TRADE
VIC1,2020/10/14 11:30:00,3843.83,32.65,TRADE
VIC1,2020/10/14 12:00:00,3772.4,19.32,TRADE
VIC1,2020/10/14 12:30:00,3715.45,20.95,TRADE
VIC1,2020/10/14 13:00:00,3728.25,19.99,TRADE
VIC1,2020/10/14 13:30:00,3749.66,24.09,TRADE
VIC1,2020/10/14 14:00:00,3825.9,29.83,TRADE
VIC1,2020/10/14 14:30:00,3943.58,32.02,TRADE
VIC1,2020/10/14 15:00:00,4115.48,38.40,TRADE
VIC1,2020/10/14 15:30:00,4332.67,33.76,TRADE
VIC1,2020/10/14 16:00:00,4586.33,42,TRADE
VIC1,2020/10/14 16:30:00,4791.86,57.21,TRADE
VIC1,2020/10/14 17:00:00,5017.7,82.30,TRADE
VIC1,2020/10/14 17:30:00,5120.1,77.26,TRADE
VIC1,2020/10/14 18:00:00,5247.82,73.66,TRADE
VIC1,2020/10/14 18:30:00,5174.46,58.54,TRADE
VIC1,2020/10/14 19:00:00,5195.73,63.56,TRADE
VIC1,2020/10/14 19:30:00,5132.91,52.98,TRADE
VIC1,2020/10/14 20:00:00,5009.83,46.42,TRADE
VIC1,2020/10/14 20:30:00,4757.87,39.02,TRADE
VIC1,2020/10/14 21:00:00,4601.4,36.21,TRADE
VIC1,2020/10/14 21:30:00,4404.2,37.61,TRADE
VIC1,2020/10/14 22:00:00,4203.67,32.23,TRADE
VIC1,2020/10/14 22:30:00,4081.44,31.73,TRADE
VIC1,2020/10/14 23:00:00,4005.72,15.95,TRADE
VIC1,2020/10/14 23:30:00,4250.8,30.44,TRADE
VIC1,2020/10/15 00:00:00,4262.99,24.94,TRADE
VIC1,2020/10/15 00:30:00,4090.72,17.78,TRADE
VIC1,2020/10/15 01:00:00,3936.06,12.14,TRADE
VIC1,2020/10/15 01:30:00,3913.34,-7.05,TRADE
VIC1,2020/10/15 02:00:00,3774.78,-27.87,TRADE
VIC1,2020/10/15 02:30:00,3701.76,-29.35,TRADE
VIC1,2020/10/15 03:00:00,3623.26,-35.17,TRADE
VIC1,2020/10/15 03:30:00,3564.93,-35.87,TRADE
VIC1,2020/10/15 04:00:00,3544.89,-35.72,TRADE
VIC1,2020/10/15 04:30:00,3712.85,-10.35,TRADE
VIC1,2020/10/15 05:00:00,3946.24,0.34,TRADE
VIC1,2020/10/15 05:30:00,4281.8,28.70,TRADE
VIC1,2020/10/15 06:00:00,4537.8,34.37,TRADE
VIC1,2020/10/15 06:30:00,4763.8,35.31,TRADE
VIC1,2020/10/15 07:00:00,4879.88,36.15,TRADE
VIC1,2020/10/15 07:30:00,4800.71,34.68,TRADE
VIC1,2020/10/15 08:00:00,4845.68,34.25,TRADE
VIC1,2020/10/15 08:30:00,4864.47,26.02,TRADE
VIC1,2020/10/15 09:00:00,4880.95,34.51,TRADE
VIC1,2020/10/15 09:30:00,4859.95,39.68,TRADE
VIC1,2020/10/15 10:00:00,4913.13,47.45,TRADE
VIC1,2020/10/15 10:30:00,4828.22,37.30,TRADE
VIC1,2020/10/15 11:00:00,4909.25,40.66,TRADE
VIC1,2020/10/15 11:30:00,4973.79,39.22,TRADE
VIC1,2020/10/15 12:00:00,4945.17,36.06,TRADE
VIC1,2020/10/15 12:30:00,4951.04,39,TRADE
VIC1,2020/10/15 13:00:00,4942.09,42.37,TRADE
VIC1,2020/10/15 13:30:00,4914.86,42.38,TRADE
VIC1,2020/10/15 14:00:00,4859.21,43.42,TRADE
VIC1,2020/10/15 14:30:00,4870.03,51.88,TRADE
VIC1,2020/10/15 15:00:00,5020.96,60,TRADE
VIC1,2020/10/15 15:30:00,5078.15,53.87,TRADE
VIC1,2020/10/15 16:00:00,5169.11,41.31,TRADE
VIC1,2020/10/15 16:30:00,5330.13,54.02,TRADE
VIC1,2020/10/15 17:00:00,5475.05,70.21,TRADE
VIC1,2020/10/15 17:30:00,5514.6,52.32,TRADE
VIC1,2020/10/15 18:00:00,5382.17,54.19,TRADE
VIC1,2020/10/15 18:30:00,5324.08,60,TRADE
VIC1,2020/10/15 19:00:00,5166.99,71.69,TRADE
VIC1,2020/10/15 19:30:00,5068.17,61.49,TRADE
VIC1,2020/10/15 20:00:00,4887.19,45.06,TRADE
VIC1,2020/10/15 20:30:00,4772.59,42.08,TRADE
VIC1,2020/10/15 21:00:00,4644.06,46.46,TRADE
VIC1,2020/10/15 21:30:00,4458.23,45.43,TRADE
VIC1,2020/10/15 22:00:00,4315.54,30.49,TRADE
VIC1,2020/10/15 22:30:00,4196.29,45.85,TRADE
VIC1,2020/10/15 23:00:00,4142.05,36.16,TRADE
VIC1,2020/10/15 23:30:00,4414.44,44.02,TRADE
VIC1,2020/10/16 00:00:00,4453.6,44.13,TRADE
VIC1,2020/10/16 00:30:00,4284.85,38.22,TRADE
VIC1,2020/10/16 01:00:00,4089.18,37.09,TRADE
VIC1,2020/10/16 01:30:00,4021.62,36.92,TRADE
VIC1,2020/10/16 02:00:00,3895.26,37.08,TRADE
VIC1,2020/10/16 02:30:00,3791.49,33.47,TRADE
VIC1,2020/10/16 03:00:00,3718.38,13.43,TRADE
VIC1,2020/10/16 03:30:00,3700.84,11.13,TRADE
VIC1,2020/10/16 04:00:00,3774.54,28.12,TRADE
VIC1,2020/10/16 04:30:00,3878.63,22.26,TRADE
VIC1,2020/10/16 05:00:00,4004.07,35.43,TRADE
VIC1,2020/10/16 05:30:00,4324.15,45.12,TRADE
VIC1,2020/10/16 06:00:00,4597.77,40.65,TRADE
VIC1,2020/10/16 06:30:00,4896.89,48.49,TRADE
VIC1,2020/10/16 07:00:00,5104.17,60.42,TRADE
VIC1,2020/10/16 07:30:00,4911.28,46.22,TRADE
VIC1,2020/10/16 08:00:00,4706.42,50.83,TRADE
VIC1,2020/10/16 08:30:00,4547.83,40.01,TRADE
VIC1,2020/10/16 09:00:00,4301.44,27.31,TRADE
VIC1,2020/10/16 09:30:00,4107.29,35.88,TRADE
VIC1,2020/10/16 10:00:00,3968.4,37.58,TRADE
VIC1,2020/10/16 10:30:00,3866.61,38.57,TRADE
VIC1,2020/10/16 11:00:00,3851.8,38.22,TRADE
VIC1,2020/10/16 11:30:00,3861.53,46.67,TRADE
VIC1,2020/10/16 12:00:00,3893.07,40.95,TRADE
VIC1,2020/10/16 12:30:00,3893.81,37.94,TRADE
VIC1,2020/10/16 13:00:00,3988.58,44.15,TRADE
VIC1,2020/10/16 13:30:00,4104.37,52.81,TRADE
VIC1,2020/10/16 14:00:00,4244.53,55.84,TRADE
VIC1,2020/10/16 14:30:00,4299.52,55.73,TRADE
VIC1,2020/10/16 15:00:00,4517.15,83.15,TRADE
VIC1,2020/10/16 15:30:00,4774.06,85.59,TRADE
VIC1,2020/10/16 16:00:00,4959.01,59.66,TRADE
VIC1,2020/10/16 16:30:00,5102.3,77.19,TRADE
VIC1,2020/10/16 17:00:00,5277.89,146.50,TRADE
VIC1,2020/10/16 17:30:00,5359.9,93,TRADE
VIC1,2020/10/16 18:00:00,5428.17,158.75,TRADE
VIC1,2020/10/16 18:30:00,5379.36,81.63,TRADE
VIC1,2020/10/16 19:00:00,5363.61,96.53,TRADE
VIC1,2020/10/16 19:30:00,5285.06,96.77,TRADE
VIC1,2020/10/16 20:00:00,5186.25,64.58,TRADE
VIC1,2020/10/16 20:30:00,4981.75,67.96,TRADE
VIC1,2020/10/16 21:00:00,4841.27,64.01,TRADE
VIC1,2020/10/16 21:30:00,4680.35,43.29,TRADE
VIC1,2020/10/16 22:00:00,4504.95,41.46,TRADE
VIC1,2020/10/16 22:30:00,4390.47,44.99,TRADE
VIC1,2020/10/16 23:00:00,4297.82,41.46,TRADE
VIC1,2020/10/16 23:30:00,4488.44,44.03,TRADE
VIC1,2020/10/17 00:00:00,4477.59,49.63,TRADE
